time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/policy_loss,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/value_loss,rollout/ep_len_mean,train/explained_variance,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
6512000,81400,873,7456,-0.005834333132952452,149.2,0.0007,81399,0.27061739563941956,731.58,0.9254525154829025,-0.1568543165922165,,
6520000,81500,873,7464,-0.0019253575010225177,151.9,0.0007,81499,0.1221492812037468,747.89,0.987579588778317,-0.4522584080696106,,
6528000,81600,873,7472,0.0036201521288603544,152.14,0.0007,81599,0.17373120784759521,743.64,0.9771440159529448,-0.22029094398021698,,
6536000,81700,873,7481,0.04017172381281853,153.51,0.0007,81699,1.1824924945831299,752.48,0.7583722621202469,-0.3022056221961975,,
6544000,81800,873,7489,-0.0387696698307991,159.9,0.0007,81799,0.433411568403244,778.71,0.94089325517416,-0.34046420454978943,,
6552000,81900,873,7497,-0.07054341584444046,159.63,0.0007,81899,0.8203043937683105,779.67,0.9120342209935188,-0.2635500431060791,,
6560000,,,,-0.10253924131393433,,0.0007,81999,0.4827897250652313,,0.9408070854842663,-0.1804385781288147,174.2,1118.2
6560000,82000,872,7516,,153.8,,,,759.01,,,,
6568000,82100,872,7525,-0.03219401463866234,152.9,0.0007,82099,0.07081031054258347,782.0,0.9788867458701134,-0.39310169219970703,,
6576000,82200,872,7533,-0.006918724160641432,157.56,0.0007,82199,0.0906389132142067,823.56,0.9893423058092594,-0.2903381884098053,,
6584000,82300,873,7541,-0.00761099299415946,153.33,0.0007,82299,0.25838327407836914,817.76,0.9628321677446365,-0.2584007680416107,,
6592000,82400,873,7550,0.054608434438705444,147.61,0.0007,82399,0.9304602742195129,776.25,0.8542460501194,-0.3908783197402954,,
6600000,82500,873,7558,0.1043601781129837,145.42,0.0007,82499,0.30879369378089905,748.24,0.9108415246009827,-0.33956190943717957,,
6608000,82600,873,7567,0.018181676045060158,140.65,0.0007,82599,0.39937081933021545,716.97,0.9379953257739544,-0.28454098105430603,,
6616000,82700,873,7575,0.0823277160525322,140.12,0.0007,82699,0.4824833571910858,700.99,0.924182578921318,-0.1451217383146286,,
6624000,82800,873,7583,0.0034349560737609863,141.18,0.0007,82799,0.5505014061927795,707.03,0.9052292332053185,-0.29889366030693054,,
6632000,82900,873,7592,-0.06482308357954025,148.88,0.0007,82899,0.10370426625013351,729.16,0.9698614738881588,-0.21548771858215332,,
6640000,83000,873,7600,-0.005365598946809769,145.78,0.0007,82999,0.28293576836586,694.6,0.9028886780142784,-0.295346736907959,,
6648000,83100,873,7608,0.0012258834904059768,151.13,0.0007,83099,0.1178402453660965,692.16,0.9741437025368214,-0.3392413258552551,,
6656000,83200,873,7617,-0.25535985827445984,147.65,0.0007,83199,0.8507251739501953,686.22,0.8812395632266998,-0.48401543498039246,,
6664000,83300,873,7625,0.050575949251651764,149.59,0.0007,83299,0.24528396129608154,698.52,0.936130203306675,-0.4001844525337219,,
6672000,83400,874,7633,0.18915681540966034,146.92,0.0007,83399,2.301650047302246,699.36,0.7190490961074829,-0.27855977416038513,,
6680000,83500,874,7642,0.11591146141290665,148.32,0.0007,83499,0.30390673875808716,711.32,0.9508075788617134,-0.2836315333843231,,
6688000,83600,874,7650,-0.05190613493323326,148.79,0.0007,83599,0.15460824966430664,710.05,0.9762299712747335,-0.35271406173706055,,
6696000,83700,874,7658,0.005107303149998188,145.64,0.0007,83699,0.1769997924566269,702.81,0.9552517272531986,-0.2301444560289383,,
6704000,83800,874,7667,-0.04513628035783768,146.03,0.0007,83799,0.8128328323364258,694.93,0.8720546811819077,-0.28558018803596497,,
6712000,83900,874,7675,0.04122661426663399,144.24,0.0007,83899,0.18305306136608124,684.72,0.9005891680717468,-0.2651616930961609,,
6720000,,,,0.024650394916534424,,0.0007,83999,1.329183578491211,,0.4691769480705261,-0.4368601441383362,205.0,1150.4
6720000,84000,872,7702,,137.8,,,,680.45,,,,
6728000,84100,872,7710,0.07427011430263519,139.02,0.0007,84099,0.35253483057022095,721.52,0.9412372149527073,-0.19149942696094513,,
6736000,84200,872,7719,0.022593636065721512,139.83,0.0007,84199,0.30842623114585876,745.28,0.9436413645744324,-0.2344985008239746,,
6744000,84300,872,7727,0.004416854120790958,142.04,0.0007,84299,0.1078314334154129,746.47,0.9863594826310873,-0.2192004770040512,,
6752000,84400,872,7735,-0.015585186891257763,142.63,0.0007,84399,0.11041593551635742,744.33,0.9763073958456516,-0.301760733127594,,
6760000,84500,872,7744,0.0038938098587095737,134.96,0.0007,84499,0.11899781227111816,724.94,0.9717681426554918,-0.24089983105659485,,
6768000,84600,872,7752,-0.07575519382953644,129.07,0.0007,84599,0.22524213790893555,716.27,0.9566809572279453,-0.25638875365257263,,
6776000,84700,873,7761,0.04195567965507507,129.23,0.0007,84699,0.2416902631521225,722.07,0.9347789213061333,-0.12367106974124908,,
6784000,84800,873,7769,0.02211606502532959,133.32,0.0007,84799,0.6168867349624634,744.51,0.8839278072118759,-0.26780954003334045,,
6792000,84900,873,7777,0.014543424360454082,136.47,0.0007,84899,0.2219734638929367,739.41,0.959538608789444,-0.12894569337368011,,
6800000,85000,873,7786,-0.03320256248116493,136.2,0.0007,84999,0.0785406306385994,722.69,0.9893616298213601,-0.25143933296203613,,
6808000,85100,873,7794,0.049633804708719254,139.25,0.0007,85099,0.9026049971580505,729.47,0.8831385672092438,-0.15820275247097015,,
6816000,85200,873,7802,0.025739317759871483,141.41,0.0007,85199,0.28622934222221375,737.56,0.8830668032169342,-0.19896277785301208,,
6824000,85300,873,7811,-0.020780522376298904,141.39,0.0007,85299,0.10330285131931305,752.41,0.9805002193897963,-0.2638776898384094,,
6832000,85400,873,7819,-0.05622771009802818,139.06,0.0007,85399,1.0492959022521973,755.0,0.616948276758194,-0.08541158586740494,,
6840000,85500,873,7828,-0.02925529144704342,141.32,0.0007,85499,0.7202103734016418,762.2,0.8378570079803467,-0.21775448322296143,,
6848000,85600,873,7836,-0.1068958044052124,142.27,0.0007,85599,1.4550126791000366,765.11,0.6860750019550323,-0.34830689430236816,,
6856000,85700,873,7844,-0.002821872476488352,141.86,0.0007,85699,2.292583703994751,756.15,0.2392989993095398,-0.2824741005897522,,
6864000,85800,874,7853,-0.06315770745277405,138.56,0.0007,85799,0.3648673892021179,735.03,0.9296430051326752,-0.15339042246341705,,
6872000,85900,874,7861,-0.003961667418479919,140.04,0.0007,85899,0.12858334183692932,742.15,0.9829987119883299,-0.6456859707832336,,
6880000,,,,0.01878824643790722,,0.0007,85999,0.09212666004896164,,0.9749390911310911,-0.1948363333940506,107.8,659.8
6880000,86000,873,7875,,135.35,,,,717.29,,,,
6888000,86100,873,7884,0.01333464402705431,131.59,0.0007,86099,1.2224434614181519,680.79,0.8141852766275406,-0.3770298659801483,,
6896000,86200,873,7892,-0.08674166351556778,134.17,0.0007,86199,0.15136012434959412,680.83,0.9606108404695988,-0.22523589432239532,,
6904000,86300,873,7901,0.07061698287725449,135.67,0.0007,86299,0.3650836646556854,677.06,0.9133874252438545,-0.5727794170379639,,
6912000,86400,873,7909,0.042982377111911774,133.17,0.0007,86399,0.5846014022827148,663.77,0.8756527453660965,-0.24346144497394562,,
6920000,86500,873,7917,-0.011401992291212082,135.87,0.0007,86499,0.5939913392066956,668.49,0.8845329210162163,-0.3396535813808441,,
6928000,86600,874,7926,-0.02590434066951275,136.58,0.0007,86599,0.4775550365447998,682.24,0.9290665313601494,-0.5246591567993164,,
6936000,86700,874,7934,0.10126274824142456,137.31,0.0007,86699,0.2285315990447998,675.35,0.960486251860857,-0.25027576088905334,,
6944000,86800,874,7942,-0.035594720393419266,138.62,0.0007,86799,0.2790326178073883,665.64,0.9530855044722557,-0.18980884552001953,,
6952000,86900,874,7951,-0.041412919759750366,140.64,0.0007,86899,0.12805351614952087,692.4,0.973067868500948,-0.23557662963867188,,
6960000,87000,874,7959,-0.011190774850547314,142.12,0.0007,86999,0.41046378016471863,688.36,0.9219219833612442,-0.19524763524532318,,
6968000,87100,874,7967,-0.005506592802703381,145.79,0.0007,87099,0.1857871115207672,695.49,0.97557826153934,-0.33476170897483826,,
6976000,87200,874,7975,0.11233659088611603,148.0,0.0007,87199,0.2860659062862396,706.17,0.9674375355243683,-0.4533758759498596,,
6984000,87300,874,7984,0.019991260021924973,150.49,0.0007,87299,0.1628006249666214,705.35,0.9784855023026466,-0.39745599031448364,,
6992000,87400,874,7992,-0.01637047529220581,149.34,0.0007,87399,0.19890519976615906,706.03,0.9663967452943325,-0.2512131333351135,,
7000000,87500,874,8000,0.025555480271577835,151.87,0.0007,87499,0.12748786807060242,711.4,0.9659886099398136,-0.25344786047935486,,
7008000,87600,874,8009,-0.0495859831571579,151.54,0.0007,87599,0.29727956652641296,722.19,0.9259123131632805,-0.21685902774333954,,
7016000,87700,875,8017,-0.06972859054803848,150.4,0.0007,87699,1.6505573987960815,736.91,0.7590228915214539,-0.286079078912735,,
7024000,87800,875,8025,-0.0008831731975078583,149.56,0.0007,87799,0.09727568924427032,723.88,0.9815276209264994,-0.20413608849048615,,
7032000,87900,875,8034,0.03770622983574867,151.94,0.0007,87899,0.25025230646133423,724.28,0.9657862931489944,-0.3570803105831146,,
7040000,,,,-0.008141480386257172,,0.0007,87999,0.13406340777873993,,0.9793186839669943,-0.20456694066524506,163.8,809.2
7040000,88000,873,8059,,152.14,,,,733.21,,,,
7048000,88100,873,8068,-0.11973188072443008,157.57,0.0007,88099,0.9754895567893982,733.32,0.8576772212982178,-0.2010665386915207,,
7056000,88200,873,8076,-0.05438966676592827,161.44,0.0007,88199,0.6184757351875305,747.85,0.9336837232112885,-0.1485738307237625,,
7064000,88300,873,8085,0.06312968581914902,165.89,0.0007,88299,0.08040314167737961,744.35,0.9764528088271618,-0.3235747218132019,,
7072000,88400,873,8093,-0.013031366281211376,165.33,0.0007,88399,1.0785157680511475,730.37,0.8598842471837997,-0.29576656222343445,,
7080000,88500,873,8101,-0.0041922009550035,166.72,0.0007,88499,0.07823144644498825,729.1,0.985284935683012,-0.08385219424962997,,
7088000,88600,873,8110,0.057236846536397934,164.8,0.0007,88599,0.8046476244926453,717.95,0.646400511264801,-0.2480122148990631,,
7096000,88700,874,8118,-0.022388635203242302,163.67,0.0007,88699,0.11162929981946945,722.86,0.9745819885283709,-0.3694531321525574,,
7104000,88800,874,8126,0.02302039973437786,163.41,0.0007,88799,0.4115786552429199,727.87,0.9519170932471752,-0.2685016989707947,,
7112000,88900,874,8135,0.049102213233709335,164.17,0.0007,88899,0.5104382634162903,738.14,0.8816997930407524,-0.2830425500869751,,
7120000,89000,874,8143,-0.00552603742107749,161.31,0.0007,88999,0.4921305775642395,745.83,0.9421091787517071,-0.23567704856395721,,
7128000,89100,874,8151,-0.027083778753876686,161.37,0.0007,89099,0.9203931093215942,753.83,0.7063265740871429,-0.2593086361885071,,
7136000,89200,874,8160,-0.012123947031795979,158.7,0.0007,89199,0.1429378241300583,756.7,0.9871972342953086,-0.3435482084751129,,
7144000,89300,874,8168,-0.055537402629852295,158.68,0.0007,89299,0.2891213893890381,777.68,0.9740070421248674,-0.4727185368537903,,
7152000,89400,874,8176,0.012012734077870846,160.46,0.0007,89399,0.15158367156982422,786.66,0.9736974723637104,-0.41506487131118774,,
7160000,89500,874,8185,-0.04085081070661545,163.88,0.0007,89499,0.6963585019111633,803.34,0.8362309336662292,-0.26649075746536255,,
7168000,89600,874,8193,0.028395185247063637,166.47,0.0007,89599,0.17657285928726196,808.51,0.9726255517452955,-0.18145613372325897,,
7176000,89700,874,8201,-0.2602962553501129,165.81,0.0007,89699,1.1965417861938477,796.21,0.8996171206235886,-0.35097360610961914,,
7184000,89800,875,8210,-0.19611136615276337,167.7,0.0007,89799,0.35443565249443054,803.72,0.9456910081207752,-0.3915400803089142,,
7192000,89900,875,8218,0.005917607340961695,166.08,0.0007,89899,0.24015803635120392,790.6,0.9691731221973896,-0.21657072007656097,,
7200000,,,,-0.020168721675872803,,0.0007,89999,0.6044042110443115,,0.9409051202237606,-0.4726088047027588,184.6,950.8
7200000,90000,873,8239,,166.81,,,,797.87,,,,
7208000,90100,873,8247,0.17391729354858398,163.3,0.0007,90099,0.46068716049194336,771.95,0.9289038702845573,-0.3117297291755676,,
7216000,90200,874,8255,0.09439297020435333,164.61,0.0007,90199,0.4365163743495941,762.99,0.8771040216088295,-0.16644525527954102,,
7224000,90300,874,8264,-0.022001776844263077,163.57,0.0007,90299,0.6269335150718689,743.2,0.9195361733436584,-0.26467588543891907,,
7232000,90400,874,8272,-0.08160662651062012,163.05,0.0007,90399,0.8577417731285095,755.14,0.9140534698963165,-0.15966930985450745,,
7240000,90500,874,8281,0.07423155009746552,164.69,0.0007,90499,0.2019730806350708,759.16,0.9652754589915276,-0.2683049142360687,,
7248000,90600,874,8289,-0.2111375629901886,167.18,0.0007,90599,1.1412076950073242,763.87,0.9273137152194977,-0.3706687390804291,,
7256000,90700,874,8297,-0.005547571461647749,165.77,0.0007,90699,0.18519063293933868,783.65,0.9862175071612,-0.3970412611961365,,
7264000,90800,874,8306,-0.00790908932685852,166.07,0.0007,90799,0.3171059787273407,785.63,0.9458574838936329,-0.2435259371995926,,
7272000,90900,874,8314,-0.23263731598854065,171.23,0.0007,90899,0.8402978777885437,802.55,0.8919227421283722,-0.345295786857605,,
7280000,91000,874,8322,-0.10454132407903671,165.04,0.0007,90999,0.15757696330547333,779.51,0.9681999683380127,-0.4208206832408905,,
7288000,91100,874,8330,-0.19585369527339935,165.15,0.0007,91099,0.6342626810073853,773.03,0.9277202486991882,-0.22270961105823517,,
7296000,91200,874,8339,-0.008099697530269623,166.9,0.0007,91199,0.23378753662109375,781.86,0.9671215154230595,-0.257364958524704,,
7304000,91300,874,8347,-0.03548480197787285,168.25,0.0007,91299,0.4836825430393219,778.74,0.8820984214544296,-0.19929122924804688,,
7312000,91400,875,8355,0.031184304505586624,167.42,0.0007,91399,0.12291734665632248,774.31,0.9848633920773864,-0.44778963923454285,,
7320000,91500,875,8364,0.028623735532164574,165.94,0.0007,91499,0.21375270187854767,753.07,0.9599501490592957,-0.21236734092235565,,
7328000,91600,875,8372,0.060361314564943314,169.54,0.0007,91599,1.527840495109558,735.51,0.8017174005508423,-0.4215141832828522,,
7336000,91700,875,8380,-0.02240796759724617,164.64,0.0007,91699,0.1166454553604126,707.02,0.9764665812253952,-0.3354651927947998,,
7344000,91800,875,8389,0.017051830887794495,162.9,0.0007,91799,0.6955532431602478,707.14,0.8538505733013153,-0.26534268260002136,,
7352000,91900,875,8397,0.01613789238035679,169.79,0.0007,91899,0.13151702284812927,718.27,0.9705382287502289,-0.34283605217933655,,
7360000,,,,0.018440647050738335,,0.0007,91999,0.1400885283946991,,0.9862830257043242,-0.13116835057735443,177.0,955.8
7360000,92000,874,8417,,171.52,,,,740.25,,,,
7368000,92100,874,8426,-0.012055695988237858,173.38,0.0007,92099,0.0773037001490593,785.02,0.9867060920223594,-0.054234057664871216,,
7376000,92200,874,8434,0.014419195242226124,171.51,0.0007,92199,0.16888080537319183,800.14,0.9820081163197756,-0.2843591868877411,,
7384000,92300,874,8442,0.00761636346578598,175.66,0.0007,92299,0.41862937808036804,823.45,0.8831612169742584,-0.08336731046438217,,
7392000,92400,874,8451,-0.052268605679273605,175.91,0.0007,92399,0.4203672409057617,817.46,0.957806047052145,-0.18519333004951477,,
7400000,92500,874,8459,-0.035327307879924774,177.13,0.0007,92499,0.15184982120990753,822.94,0.9798273239284754,-0.12708771228790283,,
7408000,92600,874,8467,0.000320950523018837,177.55,0.0007,92599,4.924890041351318,837.22,0.6739318668842316,-0.0744980201125145,,
7416000,92700,874,8476,-0.05785677582025528,179.61,0.0007,92699,0.7550632357597351,860.93,0.9420044757425785,-0.08406155556440353,,
7424000,92800,875,8484,0.0575459785759449,183.01,0.0007,92799,0.07345467805862427,900.23,0.9786780271679163,-0.05429697781801224,,
7432000,92900,875,8492,0.07421671599149704,185.6,0.0007,92899,0.3286357522010803,921.94,0.9647882245481014,-0.2094014436006546,,
7440000,93000,875,8500,-0.004089418798685074,187.98,0.0007,92999,0.5832719206809998,931.35,0.9436990208923817,-0.13822078704833984,,
7448000,93100,875,8509,-0.001506731379777193,189.89,0.0007,93099,2.234933853149414,962.23,0.7147709429264069,-0.09584541618824005,,
7456000,93200,875,8517,-0.1670607626438141,187.9,0.0007,93199,1.1262344121932983,928.89,0.8128059208393097,-0.19487576186656952,,
7464000,93300,875,8525,-0.18735845386981964,190.45,0.0007,93299,1.3833739757537842,916.71,0.8529513776302338,-0.16516265273094177,,
7472000,93400,875,8534,-0.10261791944503784,188.52,0.0007,93399,0.9472975134849548,906.47,0.9040017127990723,-0.19844096899032593,,
7480000,93500,875,8542,0.04533947631716728,186.8,0.0007,93499,0.38361313939094543,889.53,0.9597939141094685,-0.10119427740573883,,
7488000,93600,875,8550,-0.010505170561373234,188.13,0.0007,93599,0.1221105083823204,909.09,0.9672916680574417,-0.3144582211971283,,
7496000,93700,875,8559,-0.019714953377842903,188.48,0.0007,93699,0.256320059299469,886.62,0.96733682975173,-0.19825395941734314,,
7504000,93800,875,8567,-0.012489919550716877,187.76,0.0007,93799,0.07534068077802658,891.22,0.9914798876270652,-0.1698661744594574,,
7512000,93900,875,8575,-0.0424930565059185,184.2,0.0007,93899,3.2944486141204834,865.89,0.7603146135807037,-0.3154769837856293,,
7520000,,,,0.0393596775829792,,0.0007,93999,0.19489453732967377,,0.9739688877016306,-0.3205004930496216,181.4,1339.2
7520000,94000,874,8595,,182.17,,,,850.59,,,,
7528000,94100,874,8604,-0.05389637500047684,179.17,0.0007,94099,0.7538394331932068,862.88,0.8922737017273903,-0.20892970263957977,,
7536000,94200,874,8612,-0.03765203431248665,177.96,0.0007,94199,0.4231199324131012,852.7,0.9386861622333527,-0.11164738982915878,,
7544000,94300,875,8621,0.014904296956956387,179.03,0.0007,94299,0.2759633958339691,882.05,0.9421586059033871,-0.4011048376560211,,
7552000,94400,875,8629,0.02053827792406082,178.0,0.0007,94399,0.14544489979743958,877.7,0.9765098392963409,-0.039582040160894394,,
7560000,94500,875,8637,-0.019692426547408104,175.04,0.0007,94499,0.1728338599205017,873.23,0.9829926416277885,-0.1309439241886139,,
7568000,94600,875,8646,-0.015259874053299427,178.54,0.0007,94599,0.11796736717224121,900.81,0.9708625003695488,-0.2579878866672516,,
7576000,94700,875,8654,0.13887479901313782,177.91,0.0007,94699,1.1084163188934326,898.37,0.8744292110204697,-0.38374778628349304,,
7584000,94800,875,8662,-0.1247962936758995,179.42,0.0007,94799,1.6080595254898071,910.24,0.7248727381229401,-0.25976619124412537,,
7592000,94900,875,8671,0.011678694747388363,177.91,0.0007,94899,0.16860003769397736,894.55,0.9760912768542767,-0.08028562366962433,,
7600000,95000,875,8679,0.008394713513553143,175.43,0.0007,94999,0.19796203076839447,892.11,0.9799798056483269,-0.2630748748779297,,
7608000,95100,875,8688,-0.0844004899263382,176.42,0.0007,95099,1.3427187204360962,892.36,0.8472351431846619,-0.21011917293071747,,
7616000,95200,875,8696,-0.040669895708560944,180.63,0.0007,95199,0.12612535059452057,868.14,0.9773514289408922,-0.47901564836502075,,
7624000,95300,875,8705,0.009413582272827625,177.15,0.0007,95299,0.10350724309682846,822.85,0.9666925333440304,-0.1936293989419937,,
7632000,95400,875,8713,0.00851848442107439,180.75,0.0007,95399,0.17864398658275604,819.42,0.9632963463664055,-0.2891671657562256,,
7640000,95500,875,8721,-0.199782133102417,174.64,0.0007,95499,1.9693273305892944,796.84,0.758819967508316,-0.141501322388649,,
7648000,95600,876,8730,-0.0040678540244698524,171.02,0.0007,95599,0.14700055122375488,768.21,0.9881239905953407,-0.087441086769104,,
7656000,95700,876,8738,-0.026030469685792923,168.74,0.0007,95699,1.4951790571212769,743.98,0.8967447951436043,-0.18906326591968536,,
7664000,95800,876,8747,0.017580702900886536,172.18,0.0007,95799,0.36758360266685486,751.03,0.8947733715176582,-0.09736277163028717,,
7672000,95900,876,8755,-0.19393464922904968,172.72,0.0007,95899,0.8005285263061523,754.14,0.9378159306943417,-0.11519581079483032,,
7680000,,,,0.03596271201968193,,0.0007,95999,0.38533660769462585,,0.9613562151789665,-0.08946802467107773,193.2,1470.8
7680000,96000,873,8787,,173.02,,,,758.89,,,,
7688000,96100,874,8796,-0.12969732284545898,175.04,0.0007,96099,2.0364153385162354,775.89,0.7501728236675262,-0.16411744058132172,,
7696000,96200,874,8804,0.021678704768419266,173.65,0.0007,96199,0.2564298212528229,765.34,0.9646069146692753,-0.07097199559211731,,
7704000,96300,874,8812,-0.14520065486431122,177.74,0.0007,96299,0.7476520538330078,786.59,0.8334525674581528,-0.12788859009742737,,
7712000,96400,874,8821,0.04324820637702942,177.02,0.0007,96399,0.36260321736335754,794.32,0.9500013552606106,-0.2979257106781006,,
7720000,96500,874,8829,0.13785474002361298,180.5,0.0007,96499,0.7471553683280945,806.45,0.8780274838209152,-0.5449924468994141,,
7728000,96600,874,8837,-0.05547717213630676,182.44,0.0007,96599,0.07819556444883347,820.92,0.972109017893672,-0.22819028794765472,,
7736000,96700,874,8846,0.041072048246860504,181.22,0.0007,96699,0.07243099808692932,818.88,0.987795639783144,-0.23597466945648193,,
7744000,96800,874,8854,0.08592598140239716,178.79,0.0007,96799,0.12237093597650528,826.3,0.9829259179532528,-0.3515133261680603,,
7752000,96900,874,8863,0.02781301736831665,177.1,0.0007,96899,0.12188523262739182,825.1,0.9707793537527323,-0.45711061358451843,,
7760000,97000,874,8871,-0.005600040778517723,170.29,0.0007,96999,0.6478356719017029,794.88,0.8786778151988983,-0.2301395982503891,,
7768000,97100,874,8879,0.02683318592607975,171.18,0.0007,97099,0.1878567785024643,786.77,0.9816353172063828,-0.2022390365600586,,
7776000,97200,874,8887,0.03235989436507225,169.31,0.0007,97199,0.08673933148384094,787.17,0.9884888976812363,-0.21545684337615967,,
7784000,97300,874,8896,-0.16608069837093353,166.97,0.0007,97299,0.26229947805404663,748.21,0.9614652134478092,-0.5166317820549011,,
7792000,97400,875,8904,0.024309584870934486,168.05,0.0007,97399,0.4381564259529114,767.24,0.8768193051218987,-0.4006042182445526,,
7800000,97500,875,8912,-0.06699514389038086,168.51,0.0007,97499,0.8672671318054199,755.81,0.9182365834712982,-0.07085441797971725,,
7808000,97600,875,8920,-0.12463942915201187,167.67,0.0007,97599,0.692398190498352,750.31,0.9086258113384247,-0.3104618489742279,,
7816000,97700,875,8929,0.09836999326944351,167.73,0.0007,97699,0.43351998925209045,764.83,0.933426171541214,-0.10081546753644943,,
7824000,97800,875,8937,0.013808689080178738,172.49,0.0007,97799,0.11496353149414062,779.8,0.9893907811492682,-0.35860276222229004,,
7832000,97900,875,8945,-0.31155189871788025,174.05,0.0007,97899,1.6563576459884644,787.18,0.8101111501455307,-0.33390161395072937,,
7840000,,,,-0.014184772968292236,,0.0007,97999,0.13366085290908813,,0.9801094848662615,-0.20750132203102112,190.0,750.0
7840000,98000,874,8963,,176.39,,,,798.91,,,,
7848000,98100,874,8971,-0.09792715311050415,176.02,0.0007,98099,0.6437978148460388,803.51,0.9324168264865875,-0.2819315791130066,,
7856000,98200,874,8980,0.00020990800112485886,176.07,0.0007,98199,0.08312344551086426,791.34,0.9908865932375193,-0.2762061655521393,,
7864000,98300,874,8988,-0.01863016188144684,179.52,0.0007,98299,0.37041276693344116,824.96,0.9653400480747223,-0.3121257424354553,,
7872000,98400,874,8996,-0.01795799657702446,178.8,0.0007,98399,0.38983285427093506,833.4,0.9413347393274307,-0.13821877539157867,,
7880000,98500,875,9005,-0.03672265261411667,173.29,0.0007,98499,1.2398264408111572,820.29,0.8522577434778214,-0.18401478230953217,,
7888000,98600,875,9013,0.011138846166431904,174.16,0.0007,98599,0.14364056289196014,835.48,0.9846574682742357,-0.14998972415924072,,
7896000,98700,875,9022,-0.009252737276256084,173.47,0.0007,98699,0.13963818550109863,849.52,0.9760477226227522,-0.06469617038965225,,
7904000,98800,875,9030,0.04603303596377373,172.24,0.0007,98799,0.147804856300354,830.36,0.9868127070367336,-0.2913230061531067,,
7912000,98900,875,9038,0.03366270288825035,172.23,0.0007,98899,0.21015112102031708,820.32,0.9671906046569347,-0.21581010520458221,,
7920000,99000,875,9047,0.12635080516338348,175.02,0.0007,98999,0.586488664150238,842.3,0.9523334316909313,-0.21394486725330353,,
7928000,99100,875,9055,0.019386110827326775,173.07,0.0007,99099,0.07463181763887405,850.19,0.9910154463723302,-0.22705717384815216,,
7936000,99200,875,9063,-0.03571385145187378,178.94,0.0007,99199,0.10850347578525543,874.47,0.9858964700251818,-0.21894288063049316,,
7944000,99300,875,9072,0.02345777489244938,176.16,0.0007,99299,1.800787329673767,903.58,0.7728307694196701,-0.154647096991539,,
7952000,99400,875,9080,-0.055815842002630234,174.41,0.0007,99399,0.3748849928379059,897.3,0.9198345765471458,-0.11581280082464218,,
7960000,99500,875,9089,-0.014742410741746426,172.2,0.0007,99499,0.7179476022720337,890.2,0.9186849519610405,-0.21101127564907074,,
7968000,99600,875,9097,0.033888548612594604,182.19,0.0007,99599,0.13592037558555603,914.77,0.9779235236346722,-0.45946937799453735,,
7976000,99700,875,9105,0.01944122090935707,185.57,0.0007,99699,0.10692832618951797,927.75,0.9788521453738213,-0.29705315828323364,,
7984000,99800,876,9113,0.12253792583942413,189.62,0.0007,99799,1.460822343826294,923.62,0.8529628962278366,-0.41036829352378845,,
7992000,99900,876,9122,0.041301608085632324,194.32,0.0007,99899,0.645097553730011,930.25,0.8569865375757217,-0.14603681862354279,,
8000000,,,,-0.08060083538293839,,0.0007,99999,1.3245877027511597,,0.9199709668755531,-0.19093984365463257,194.2,1133.6
8000000,100000,875,9141,,193.59,,,,923.44,,,,
8008000,100100,875,9149,0.10605213791131973,193.1,0.0007,100099,0.6395019292831421,901.56,0.9089414477348328,-0.226319819688797,,
8016000,100200,875,9158,0.08404739201068878,189.23,0.0007,100199,0.3986366093158722,876.67,0.9579886794090271,-0.33385539054870605,,
8024000,100300,875,9166,-0.017559831961989403,187.24,0.0007,100299,0.3663212060928345,858.31,0.9602440409362316,-0.13892069458961487,,
8032000,100400,875,9175,0.015972888097167015,187.57,0.0007,100399,1.2240768671035767,842.38,0.8495262265205383,-0.4495368003845215,,
8040000,100500,875,9183,-0.03323490172624588,188.99,0.0007,100499,0.12514805793762207,841.5,0.9743894748389721,-0.09520222991704941,,
8048000,100600,875,9191,0.06456663459539413,187.65,0.0007,100599,0.22311751544475555,819.99,0.957545705139637,-0.18706606328487396,,
8056000,100700,875,9200,0.01390848495066166,185.06,0.0007,100699,0.3998478949069977,801.44,0.9647806398570538,-0.382736474275589,,
8064000,100800,875,9208,-0.07774088531732559,179.83,0.0007,100799,0.576237142086029,808.19,0.9075774848461151,-0.18758772313594818,,
8072000,100900,875,9216,-0.02721478044986725,175.27,0.0007,100899,0.2396075278520584,788.31,0.9503832831978798,-0.18445561826229095,,
8080000,101000,875,9224,0.08093779534101486,177.96,0.0007,100999,0.24831095337867737,798.67,0.9681300632655621,-0.25674715638160706,,
8088000,101100,875,9233,-0.07557734102010727,180.55,0.0007,101099,0.6874359846115112,804.43,0.9258066862821579,-0.21961162984371185,,
8096000,101200,876,9241,-0.04225030913949013,185.32,0.0007,101199,0.10219993442296982,831.68,0.9836118277162313,-0.3821275234222412,,
8104000,101300,876,9249,0.0003899450530298054,188.05,0.0007,101299,0.059168875217437744,830.98,0.988597116433084,-0.12798884510993958,,
8112000,101400,876,9258,0.041691627353429794,186.22,0.0007,101399,0.4392927289009094,823.33,0.9559971764683723,-0.31818249821662903,,
8120000,101500,876,9266,0.08906703442335129,186.85,0.0007,101499,0.24886135756969452,838.01,0.9688369613140821,-0.23762904107570648,,
