time/fps,rollout/exploration_rate,time/total_timesteps,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/learning_rate,train/loss
686,0.01,1873436,22112,2730,480.29,31.43,,,110839,0.0001,0.08125285059213638
686,0.01,1873896,22116,2731,480.17,31.42,,,110868,0.0001,0.20787449181079865
686,0.01,1874304,22120,2732,479.11,31.33,,,110893,0.0001,0.14467507600784302
686,0.01,1874956,22124,2733,477.89,31.29,,,110934,0.0001,0.01836954616010189
686,0.01,1875200,22128,2733,477.89,31.29,,,110949,0.0001,0.010539080947637558
686,0.01,1875620,22132,2733,474.5,31.34,,,110976,0.0001,0.08139333128929138
686,0.01,1876044,22136,2734,473.74,31.16,,,111002,0.0001,0.07307630032300949
686,0.01,1876628,22140,2735,473.74,31.16,,,111039,0.0001,0.025634625926613808
686,0.01,1876920,22144,2735,473.74,31.16,,,111057,0.0001,0.04199819266796112
686,0.01,1877448,22148,2736,470.39,31.0,,,111090,0.0001,0.027027301490306854
686,0.01,1877720,22152,2736,473.01,31.28,,,111107,0.0001,0.015342711471021175
686,0.01,1878240,22156,2737,473.01,31.28,,,111139,0.0001,0.03013458102941513
686,0.01,1878852,22160,2738,473.77,31.38,,,111178,0.0001,0.16801023483276367
686,0.01,1879344,22164,2739,473.77,31.38,,,111208,0.0001,0.1418951004743576
686,0.01,1879836,22168,2739,475.53,31.37,,,111239,0.0001,0.019094273447990417
,0.01,1880000,,,,,35.0,517.0,111249,0.0001,0.11902151256799698
685,0.01,1880596,22172,2742,476.95,31.41,,,111287,0.0001,0.02552206814289093
685,0.01,1880920,22176,2743,476.95,31.41,,,111307,0.0001,0.12568001449108124
685,0.01,1881460,22180,2744,476.72,31.39,,,111341,0.0001,0.052274733781814575
685,0.01,1882088,22184,2744,476.73,31.35,,,111380,0.0001,0.20381423830986023
685,0.01,1882480,22188,2745,476.73,31.35,,,111404,0.0001,0.06701482087373734
685,0.01,1882856,22192,2745,477.43,31.34,,,111428,0.0001,0.17930011451244354
685,0.01,1883168,22196,2746,477.24,31.38,,,111447,0.0001,0.015367671847343445
685,0.01,1883924,22200,2747,476.65,31.49,,,111495,0.0001,0.06694331020116806
685,0.01,1884168,22204,2747,476.65,31.49,,,111510,0.0001,0.019430119544267654
685,0.01,1884352,22208,2747,476.61,31.46,,,111521,0.0001,0.011085203848779202
685,0.01,1884912,22212,2748,475.22,31.35,,,111556,0.0001,0.18517886102199554
685,0.01,1885556,22216,2749,475.22,31.35,,,111597,0.0001,0.04695951193571091
685,0.01,1885940,22220,2750,475.12,31.35,,,111621,0.0001,0.07351326197385788
685,0.01,1886456,22224,2750,470.65,31.52,,,111653,0.0001,0.029952682554721832
685,0.01,1886808,22228,2751,471.03,31.57,,,111675,0.0001,0.17148220539093018
685,0.01,1887540,22232,2752,471.03,31.57,,,111721,0.0001,0.1468513160943985
685,0.01,1887684,22236,2752,471.9,31.54,,,111730,0.0001,0.04472051560878754
685,0.01,1888288,22240,2753,471.42,31.51,,,111767,0.0001,0.020848114043474197
685,0.01,1888856,22244,2754,469.85,31.78,,,111803,0.0001,0.0580378882586956
685,0.01,1889208,22248,2754,469.85,31.78,,,111825,0.0001,0.14108850061893463
685,0.01,1889628,22252,2755,469.48,31.78,,,111851,0.0001,0.020365536212921143
685,0.01,1890164,22256,2755,469.85,31.77,,,111885,0.0001,0.019626760855317116
685,0.01,1890596,22260,2756,469.02,31.61,,,111912,0.0001,0.011395985260605812
685,0.01,1890872,22264,2756,469.02,31.61,,,111929,0.0001,0.020190464332699776
685,0.01,1891344,22268,2757,469.39,31.73,,,111958,0.0001,0.019902709871530533
685,0.01,1891732,22272,2758,469.39,31.73,,,111983,0.0001,0.17133502662181854
685,0.01,1892180,22276,2758,470.03,31.68,,,112011,0.0001,0.023331966251134872
685,0.01,1892732,22280,2759,468.77,31.64,,,112045,0.0001,0.043206196278333664
685,0.01,1893072,22284,2759,468.13,31.54,,,112066,0.0001,0.1951267272233963
685,0.01,1893636,22288,2760,468.13,31.54,,,112102,0.0001,0.1655166894197464
685,0.01,1894132,22292,2761,468.13,31.54,,,112133,0.0001,0.09096402674913406
685,0.01,1894660,22296,2762,469.26,31.67,,,112166,0.0001,0.13996486365795135
685,0.01,1895172,22300,2762,469.84,31.75,,,112198,0.0001,0.04016369208693504
685,0.01,1895372,22304,2763,469.84,31.75,,,112210,0.0001,0.10301630198955536
685,0.01,1895772,22308,2763,468.74,31.74,,,112235,0.0001,0.2747654616832733
686,0.01,1896680,22312,2764,468.78,31.92,,,112292,0.0001,0.18883079290390015
686,0.01,1896924,22316,2765,468.43,31.91,,,112307,0.0001,0.34895020723342896
686,0.01,1897456,22320,2765,466.9,31.88,,,112340,0.0001,0.13438540697097778
686,0.01,1898364,22324,2767,466.54,31.84,,,112397,0.0001,0.04957941174507141
686,0.01,1898788,22328,2767,466.54,31.84,,,112424,0.0001,0.028529087081551552
686,0.01,1899268,22332,2768,466.54,31.84,,,112454,0.0001,0.014890235848724842
686,0.01,1899764,22336,2768,470.45,31.66,,,112485,0.0001,0.009478649124503136
686,0.01,1900248,22340,2769,472.09,31.64,,,112515,0.0001,0.026975976303219795
686,0.01,1900568,22344,2770,472.09,31.64,,,112535,0.0001,0.02593236416578293
686,0.01,1900804,22348,2770,471.04,31.47,,,112550,0.0001,0.011774971149861813
686,0.01,1901388,22352,2771,470.31,31.3,,,112586,0.0001,0.03525247797369957
686,0.01,1901688,22356,2771,470.31,31.3,,,112605,0.0001,0.013628708198666573
686,0.01,1902456,22360,2772,471.48,31.25,,,112653,0.0001,0.04790154844522476
686,0.01,1903028,22364,2773,471.87,31.21,,,112689,0.0001,0.03928215801715851
686,0.01,1903248,22368,2773,471.87,31.21,,,112702,0.0001,0.013532496057450771
686,0.01,1903556,22372,2774,471.87,31.21,,,112722,0.0001,0.4157310724258423
686,0.01,1904116,22376,2774,471.29,31.29,,,112757,0.0001,0.018228698521852493
686,0.01,1904784,22380,2775,472.54,31.26,,,112798,0.0001,0.010373901575803757
686,0.01,1905036,22384,2776,472.54,31.26,,,112814,0.0001,0.012134985998272896
686,0.01,1905456,22388,2776,471.22,31.21,,,112840,0.0001,0.02210478112101555
686,0.01,1905792,22392,2777,472.1,31.25,,,112861,0.0001,0.35324323177337646
686,0.01,1906368,22396,2777,471.61,31.14,,,112897,0.0001,0.02160649374127388
686,0.01,1906728,22400,2778,471.61,31.14,,,112920,0.0001,0.03650204837322235
686,0.01,1906992,22404,2778,471.37,31.17,,,112936,0.0001,0.01827387697994709
686,0.01,1907564,22408,2779,470.95,31.26,,,112972,0.0001,0.04614663124084473
686,0.01,1907944,22412,2780,468.14,31.17,,,112996,0.0001,0.16585330665111542
686,0.01,1908416,22416,2780,467.87,31.04,,,113025,0.0001,0.06465507298707962
686,0.01,1908796,22420,2781,468.59,30.98,,,113049,0.0001,0.15561170876026154
686,0.01,1908944,22424,2781,468.59,30.98,,,113058,0.0001,0.004096293821930885
686,0.01,1909248,22428,2781,468.59,30.98,,,113077,0.0001,0.25593891739845276
686,0.01,1909972,22432,2782,467.72,30.99,,,113123,0.0001,0.04619254171848297
686,0.01,1910300,22436,2783,467.72,30.99,,,113143,0.0001,0.03070817142724991
686,0.01,1910740,22440,2783,467.38,30.92,,,113171,0.0001,0.43628573417663574
686,0.01,1911112,22444,2784,467.38,30.92,,,113194,0.0001,0.1356337070465088
686,0.01,1911336,22448,2784,467.25,30.96,,,113208,0.0001,0.11583959311246872
686,0.01,1912120,22452,2785,468.33,31.06,,,113257,0.0001,0.03520562872290611
686,0.01,1912420,22456,2786,468.33,31.06,,,113276,0.0001,0.08230975270271301
686,0.01,1912728,22460,2786,466.03,30.49,,,113295,0.0001,0.007682386785745621
686,0.01,1912972,22464,2787,468.96,30.4,,,113310,0.0001,0.019849136471748352
686,0.01,1913504,22468,2787,468.96,30.4,,,113343,0.0001,0.030196353793144226
686,0.01,1913740,22472,2788,470.35,30.34,,,113358,0.0001,0.08499806374311447
686,0.01,1914216,22476,2788,469.49,30.3,,,113388,0.0001,0.06620588153600693
686,0.01,1914564,22480,2789,468.19,30.31,,,113410,0.0001,0.015161884017288685
686,0.01,1915172,22484,2790,466.44,30.34,,,113448,0.0001,0.016397714614868164
686,0.01,1915428,22488,2790,466.44,30.34,,,113464,0.0001,0.01429113931953907
686,0.01,1915876,22492,2791,466.44,30.34,,,113492,0.0001,0.09978282451629639
686,0.01,1916204,22496,2791,463.37,30.22,,,113512,0.0001,0.058047402650117874
686,0.01,1917240,22500,2793,461.79,30.25,,,113577,0.0001,0.01923181489109993
686,0.01,1917668,22504,2793,461.79,30.25,,,113604,0.0001,0.08395961672067642
686,0.01,1917752,22508,2793,461.06,30.22,,,113609,0.0001,0.21446341276168823
686,0.01,1918340,22512,2794,462.22,30.15,,,113646,0.0001,0.022452624514698982
686,0.01,1918756,22516,2795,464.24,30.06,,,113672,0.0001,0.026626592501997948
686,0.01,1919192,22520,2795,464.24,30.06,,,113699,0.0001,0.04713164642453194
686,0.01,1919748,22524,2796,465.65,30.14,,,113734,0.0001,0.033671993762254715
,0.01,1920000,,,,,24.0,515.0,113749,0.0001,0.01114686019718647
685,0.01,1920044,22528,2801,464.72,30.1,,,113752,0.0001,0.03924594819545746
685,0.01,1920440,22532,2802,465.08,29.9,,,113777,0.0001,0.08141720294952393
685,0.01,1921032,22536,2802,466.73,29.89,,,113814,0.0001,0.024647030979394913
685,0.01,1921328,22540,2803,466.73,29.89,,,113832,0.0001,0.19242022931575775
685,0.01,1921620,22544,2803,466.73,29.89,,,113851,0.0001,0.07513953000307083
685,0.01,1921924,22548,2804,464.25,29.55,,,113870,0.0001,0.012239755131304264
685,0.01,1922228,22552,2804,462.06,29.37,,,113889,0.0001,0.06431587040424347
685,0.01,1922488,22556,2804,462.06,29.37,,,113905,0.0001,0.025379298254847527
685,0.01,1923256,22560,2805,461.75,29.24,,,113953,0.0001,0.1929977387189865
685,0.01,1923800,22564,2806,460.81,29.18,,,113987,0.0001,0.03677297383546829
685,0.01,1924860,22568,2808,461.92,29.11,,,114053,0.0001,0.04443547874689102
685,0.01,1925288,22572,2808,461.92,29.11,,,114080,0.0001,0.007961677387356758
685,0.01,1925792,22576,2809,460.98,29.0,,,114111,0.0001,0.09605589509010315
685,0.01,1926260,22580,2809,463.93,29.1,,,114141,0.0001,0.3430441915988922
685,0.01,1926964,22584,2810,466.63,29.02,,,114185,0.0001,0.04677705094218254
685,0.01,1927232,22588,2811,466.63,29.02,,,114201,0.0001,0.1690768599510193
685,0.01,1927576,22592,2811,462.88,28.97,,,114223,0.0001,0.11928557604551315
685,0.01,1928192,22596,2812,465.2,28.96,,,114261,0.0001,0.14010557532310486
685,0.01,1928580,22600,2813,466.59,28.97,,,114286,0.0001,0.017947785556316376
685,0.01,1928952,22604,2813,466.59,28.97,,,114309,0.0001,0.009908460080623627
685,0.01,1929324,22608,2814,466.04,28.91,,,114332,0.0001,0.009895144030451775
685,0.01,1929716,22612,2814,465.76,28.93,,,114357,0.0001,0.03531581535935402
685,0.01,1930360,22616,2815,466.42,28.88,,,114397,0.0001,0.010717211291193962
685,0.01,1931052,22620,2816,465.54,28.77,,,114440,0.0001,0.13548219203948975
685,0.01,1931524,22624,2817,465.54,28.77,,,114470,0.0001,0.09646562486886978
685,0.01,1931940,22628,2817,465.54,28.77,,,114496,0.0001,0.18067124485969543
685,0.01,1932588,22632,2818,466.97,28.72,,,114536,0.0001,0.04713008925318718
685,0.01,1933260,22636,2819,470.34,28.64,,,114578,0.0001,0.04352589324116707
685,0.01,1933432,22640,2819,470.34,28.64,,,114589,0.0001,0.017470460385084152
685,0.01,1933888,22644,2820,470.34,28.64,,,114617,0.0001,0.011399789713323116
685,0.01,1934428,22648,2821,468.31,28.46,,,114651,0.0001,0.020860403776168823
685,0.01,1934892,22652,2821,469.14,28.57,,,114680,0.0001,0.13488344848155975
685,0.01,1935368,22656,2822,469.15,28.58,,,114710,0.0001,0.06839396804571152
685,0.01,1935608,22660,2822,469.08,28.71,,,114725,0.0001,0.026481032371520996
685,0.01,1935816,22664,2823,470.34,28.79,,,114738,0.0001,0.20643369853496552
685,0.01,1936796,22668,2824,467.17,28.62,,,114799,0.0001,0.012302832677960396
685,0.01,1937208,22672,2824,467.17,28.62,,,114825,0.0001,0.010853838175535202
685,0.01,1937460,22676,2825,467.17,28.62,,,114841,0.0001,0.054417580366134644
685,0.01,1937904,22680,2825,467.19,28.56,,,114868,0.0001,0.02292431704699993
685,0.01,1938608,22684,2826,469.37,28.59,,,114912,0.0001,0.033646248281002045
685,0.01,1938956,22688,2827,469.37,28.59,,,114934,0.0001,0.13841094076633453
685,0.01,1939212,22692,2827,469.37,28.59,,,114950,0.0001,0.017421551048755646
685,0.01,1940088,22696,2828,468.68,28.59,,,115005,0.0001,0.026787608861923218
685,0.01,1940584,22700,2829,472.75,28.57,,,115036,0.0001,0.04370778053998947
685,0.01,1940720,22704,2829,472.75,28.57,,,115044,0.0001,0.016815340146422386
685,0.01,1941112,22708,2830,472.75,28.57,,,115069,0.0001,0.022295020520687103
685,0.01,1941684,22712,2830,471.94,28.54,,,115105,0.0001,0.009952133521437645
685,0.01,1942216,22716,2831,470.96,28.44,,,115138,0.0001,0.016070358455181122
685,0.01,1942752,22720,2832,470.96,28.44,,,115171,0.0001,0.03302851691842079
685,0.01,1942964,22724,2832,469.63,28.46,,,115185,0.0001,0.014426778070628643
685,0.01,1944024,22728,2834,469.94,28.53,,,115251,0.0001,0.05999083071947098
685,0.01,1944480,22732,2834,469.39,28.45,,,115279,0.0001,0.19554197788238525
685,0.01,1944948,22736,2835,469.97,28.45,,,115309,0.0001,0.06411977112293243
685,0.01,1945420,22740,2835,469.97,28.45,,,115338,0.0001,0.03253133222460747
686,0.01,1945996,22744,2836,469.97,28.45,,,115374,0.0001,0.007240665145218372
686,0.01,1946372,22748,2837,474.48,28.72,,,115398,0.0001,0.02292589098215103
686,0.01,1946816,22752,2837,474.48,28.72,,,115425,0.0001,0.1653716117143631
686,0.01,1947304,22756,2838,471.42,28.66,,,115456,0.0001,0.0323169007897377
686,0.01,1947820,22760,2839,474.34,28.73,,,115488,0.0001,0.014183422550559044
686,0.01,1948496,22764,2840,475.09,28.79,,,115530,0.0001,0.15024523437023163
686,0.01,1949076,22768,2840,474.72,28.8,,,115567,0.0001,0.012443726882338524
686,0.01,1949500,22772,2841,474.72,28.8,,,115593,0.0001,0.011488206684589386
686,0.01,1949872,22776,2841,474.72,28.8,,,115616,0.0001,0.017541131004691124
686,0.01,1950212,22780,2842,474.9,28.72,,,115638,0.0001,0.026665348559617996
686,0.01,1951004,22784,2843,475.75,28.69,,,115687,0.0001,0.033826373517513275
686,0.01,1951264,22788,2843,475.75,28.69,,,115703,0.0001,0.22568535804748535
686,0.01,1951576,22792,2844,475.75,28.69,,,115723,0.0001,0.03247608244419098
686,0.01,1952672,22796,2845,473.76,28.52,,,115791,0.0001,0.28167974948883057
686,0.01,1953076,22800,2846,477.68,28.51,,,115817,0.0001,0.03623706102371216
686,0.01,1953460,22804,2846,477.68,28.51,,,115841,0.0001,0.029482483863830566
686,0.01,1953816,22808,2847,482.6,28.56,,,115863,0.0001,0.1259084939956665
686,0.01,1954524,22812,2848,482.85,28.75,,,115907,0.0001,0.009705163538455963
686,0.01,1954928,22816,2848,482.85,28.75,,,115932,0.0001,0.011836482211947441
686,0.01,1955272,22820,2849,482.26,28.83,,,115954,0.0001,0.16346071660518646
686,0.01,1955668,22824,2849,482.3,28.8,,,115979,0.0001,0.01055289525538683
686,0.01,1956272,22828,2850,486.51,28.82,,,116016,0.0001,0.013518177904188633
686,0.01,1956644,22832,2851,486.51,28.82,,,116040,0.0001,0.012611046433448792
686,0.01,1956884,22836,2851,486.63,28.88,,,116055,0.0001,0.2697654962539673
686,0.01,1957488,22840,2852,487.2,28.91,,,116092,0.0001,0.04878309369087219
686,0.01,1957920,22844,2852,486.24,28.93,,,116119,0.0001,0.017631560564041138
686,0.01,1958204,22848,2853,487.62,28.81,,,116137,0.0001,0.023356951773166656
686,0.01,1958600,22852,2853,487.53,28.81,,,116162,0.0001,0.029931465163826942
686,0.01,1959112,22856,2854,488.06,28.96,,,116194,0.0001,0.02099495753645897
686,0.01,1959532,22860,2855,489.38,29.1,,,116220,0.0001,0.0556492954492569
,0.01,1960000,,,,,32.6,501.8,116249,0.0001,0.02063937671482563
685,0.01,1960008,22864,2860,487.3,29.15,,,116250,0.0001,0.008567961864173412
685,0.01,1960476,22868,2860,487.3,29.15,,,116279,0.0001,0.014186669141054153
685,0.01,1960820,22872,2861,485.89,29.14,,,116301,0.0001,0.17212063074111938
685,0.01,1961208,22876,2861,487.34,29.33,,,116325,0.0001,0.17502960562705994
685,0.01,1961944,22880,2862,487.34,29.33,,,116371,0.0001,0.07205838710069656
685,0.01,1962256,22884,2863,489.42,29.32,,,116390,0.0001,0.015716519206762314
685,0.01,1962856,22888,2863,491.11,29.26,,,116428,0.0001,0.023554395884275436
685,0.01,1963476,22892,2864,493.1,29.32,,,116467,0.0001,0.005918500944972038
685,0.01,1964044,22896,2865,493.1,29.32,,,116502,0.0001,0.2134794145822525
685,0.01,1964544,22900,2866,493.5,29.38,,,116533,0.0001,0.010950940661132336
685,0.01,1964884,22904,2866,493.2,29.29,,,116555,0.0001,0.015010611154139042
685,0.01,1965632,22908,2867,494.8,29.23,,,116601,0.0001,0.20810967683792114
685,0.01,1965808,22912,2867,497.94,29.21,,,116612,0.0001,0.11809098720550537
685,0.01,1966316,22916,2868,494.05,29.29,,,116644,0.0001,0.01831507310271263
685,0.01,1966652,22920,2868,493.09,29.15,,,116665,0.0001,0.011651536449790001
685,0.01,1967148,22924,2869,493.09,29.15,,,116696,0.0001,0.15066467225551605
685,0.01,1967504,22928,2870,493.09,29.15,,,116718,0.0001,0.05016838386654854
685,0.01,1968528,22932,2871,495.74,29.37,,,116782,0.0001,0.10707495361566544
685,0.01,1968920,22936,2871,497.28,29.46,,,116807,0.0001,0.14735256135463715
685,0.01,1969484,22940,2872,497.3,29.48,,,116842,0.0001,0.0258578360080719
685,0.01,1970064,22944,2873,497.3,29.48,,,116878,0.0001,0.04420797899365425
685,0.01,1970716,22948,2874,499.43,29.7,,,116919,0.0001,0.03498990461230278
685,0.01,1971096,22952,2874,502.76,29.87,,,116943,0.0001,0.10334572941064835
685,0.01,1971700,22956,2875,506.0,30.1,,,116981,0.0001,0.04684947803616524
685,0.01,1972136,22960,2876,506.0,30.1,,,117008,0.0001,0.01836491748690605
685,0.01,1972420,22964,2876,506.6,30.26,,,117026,0.0001,0.03519532084465027
685,0.01,1972924,22968,2877,506.52,30.42,,,117057,0.0001,0.010051403194665909
685,0.01,1973308,22972,2877,503.55,30.5,,,117081,0.0001,0.012316889129579067
685,0.01,1973856,22976,2878,504.09,30.68,,,117115,0.0001,0.20919086039066315
685,0.01,1974240,22980,2879,504.09,30.68,,,117139,0.0001,0.014004718512296677
685,0.01,1974492,22984,2879,504.09,30.68,,,117155,0.0001,0.007162756752222776
685,0.01,1975236,22988,2880,498.07,30.82,,,117202,0.0001,0.018208742141723633
685,0.01,1975816,22992,2881,498.75,30.82,,,117238,0.0001,0.15393589437007904
685,0.01,1976016,22996,2881,498.75,30.82,,,117250,0.0001,0.09647662192583084
685,0.01,1976208,23000,2881,498.75,30.82,,,117262,0.0001,0.03361440449953079
685,0.01,1976576,23004,2882,495.79,30.73,,,117285,0.0001,0.028623228892683983
685,0.01,1977072,23008,2883,495.11,30.78,,,117316,0.0001,0.10617339611053467
685,0.01,1977344,23012,2883,495.11,30.78,,,117333,0.0001,0.1066267117857933
685,0.01,1977656,23016,2883,493.82,30.75,,,117353,0.0001,0.04852907359600067
685,0.01,1978076,23020,2884,490.24,30.77,,,117379,0.0001,0.00901258084923029
685,0.01,1978272,23024,2884,490.24,30.77,,,117391,0.0001,0.2506309449672699
685,0.01,1978848,23028,2885,488.77,30.7,,,117427,0.0001,0.010290591046214104
685,0.01,1979076,23032,2885,486.94,30.73,,,117442,0.0001,0.0122799938544631
685,0.01,1979520,23036,2886,483.43,30.71,,,117469,0.0001,0.005567297805100679
685,0.01,1979960,23040,2887,483.43,30.71,,,117497,0.0001,0.1314389705657959
685,0.01,1980612,23044,2887,482.13,30.73,,,117538,0.0001,0.17009761929512024
685,0.01,1981160,23048,2888,484.87,30.79,,,117572,0.0001,0.05206752195954323
685,0.01,1981544,23052,2889,484.87,30.79,,,117596,0.0001,0.09006860107183456
685,0.01,1981888,23056,2889,483.96,30.68,,,117617,0.0001,0.09467142820358276
685,0.01,1982764,23060,2890,486.69,30.68,,,117672,0.0001,0.22769515216350555
685,0.01,1983252,23064,2891,485.89,30.61,,,117703,0.0001,0.16712789237499237
685,0.01,1983556,23068,2891,488.39,30.62,,,117722,0.0001,0.05021776258945465
685,0.01,1983804,23072,2892,488.39,30.62,,,117737,0.0001,0.025576017796993256
685,0.01,1984292,23076,2892,489.51,30.81,,,117768,0.0001,0.041798319667577744
685,0.01,1984840,23080,2893,489.02,30.88,,,117802,0.0001,0.4189242124557495
685,0.01,1985040,23084,2893,489.02,30.88,,,117814,0.0001,0.012689073570072651
685,0.01,1985516,23088,2894,487.13,30.91,,,117844,0.0001,0.022152259945869446
685,0.01,1986252,23092,2895,486.72,30.82,,,117890,0.0001,0.09666278958320618
685,0.01,1986452,23096,2895,486.72,30.82,,,117903,0.0001,0.10946068167686462
685,0.01,1986764,23100,2896,485.88,30.77,,,117922,0.0001,0.03248758614063263
685,0.01,1987316,23104,2897,482.37,30.58,,,117957,0.0001,0.009004583582282066
685,0.01,1987644,23108,2897,482.05,30.56,,,117977,0.0001,0.013352379202842712
685,0.01,1987948,23112,2897,480.26,30.5,,,117996,0.0001,0.1395280361175537
685,0.01,1988476,23116,2898,480.26,30.5,,,118029,0.0001,0.11225435882806778
686,0.01,1988756,23120,2899,480.26,30.5,,,118047,0.0001,0.08366810530424118
686,0.01,1989324,23124,2899,479.57,30.57,,,118082,0.0001,0.014422435313463211
686,0.01,1989772,23128,2900,479.69,30.59,,,118110,0.0001,0.014165629632771015
686,0.01,1990068,23132,2900,479.69,30.59,,,118129,0.0001,0.02405892312526703
686,0.01,1990420,23136,2901,476.86,30.64,,,118151,0.0001,0.02738724648952484
686,0.01,1990832,23140,2901,473.51,30.67,,,118176,0.0001,0.02377200499176979
686,0.01,1991344,23144,2902,472.63,30.77,,,118208,0.0001,0.023343656212091446
686,0.01,1991724,23148,2903,471.73,30.79,,,118232,0.0001,0.03535209223628044
686,0.01,1992148,23152,2903,471.26,30.87,,,118259,0.0001,0.013657532632350922
686,0.01,1992504,23156,2904,472.89,31.03,,,118281,0.0001,0.010867820121347904
686,0.01,1992884,23160,2904,472.89,31.03,,,118305,0.0001,0.2986322045326233
686,0.01,1993436,23164,2905,469.15,30.88,,,118339,0.0001,0.06147000566124916
686,0.01,1993696,23168,2905,467.15,30.89,,,118355,0.0001,0.11069903522729874
686,0.01,1994312,23172,2906,466.65,30.8,,,118394,0.0001,0.08972367644309998
686,0.01,1994568,23176,2907,466.65,30.8,,,118410,0.0001,0.018104994669556618
686,0.01,1994840,23180,2907,466.82,30.88,,,118427,0.0001,0.02874266542494297
686,0.01,1995244,23184,2907,464.41,31.13,,,118452,0.0001,0.019836371764540672
686,0.01,1995464,23188,2908,464.41,31.13,,,118466,0.0001,0.005061802454292774
686,0.01,1996008,23192,2908,463.51,31.1,,,118500,0.0001,0.22025428712368011
686,0.01,1996348,23196,2909,463.35,31.27,,,118521,0.0001,0.08696123957633972
686,0.01,1996744,23200,2909,459.44,31.28,,,118546,0.0001,0.015626009553670883
686,0.01,1997084,23204,2910,453.75,31.25,,,118567,0.0001,0.10015537589788437
686,0.01,1997440,23208,2910,453.75,31.25,,,118589,0.0001,0.01625308394432068
686,0.01,1997660,23212,2911,453.75,31.25,,,118603,0.0001,0.022107966244220734
686,0.01,1997932,23216,2911,452.08,31.21,,,118620,0.0001,0.048938289284706116
686,0.01,1998608,23220,2912,451.35,31.09,,,118662,0.0001,0.05352345108985901
686,0.01,1998800,23224,2912,451.35,31.09,,,118674,0.0001,0.09259991347789764
686,0.01,1999064,23228,2913,450.7,31.05,,,118691,0.0001,0.09637343138456345
686,0.01,1999432,23232,2913,448.82,31.02,,,118714,0.0001,0.02800712361931801
686,0.01,1999724,23236,2914,447.63,30.96,,,118732,0.0001,0.012295282445847988
,0.01,2000000,,,,,29.2,539.0,118749,0.0001,0.08462544530630112
685,0.01,2000172,23240,2917,447.63,30.96,,,118760,0.0001,0.2911112904548645
685,0.01,2000472,23244,2918,447.63,30.96,,,118779,0.0001,0.0790264680981636
685,0.01,2000692,23248,2918,447.13,30.88,,,118793,0.0001,0.0345853790640831
685,0.01,2000972,23252,2918,444.37,30.87,,,118810,0.0001,0.14168787002563477
685,0.01,2001460,23256,2919,443.96,30.78,,,118841,0.0001,0.03196871280670166
685,0.01,2001792,23260,2919,443.96,30.78,,,118861,0.0001,0.009830426424741745
685,0.01,2002112,23264,2920,442.81,30.62,,,118881,0.0001,0.03785666078329086
685,0.01,2002668,23268,2920,442.22,30.55,,,118916,0.0001,0.02072756364941597
685,0.01,2003108,23272,2921,444.09,30.73,,,118944,0.0001,0.15227311849594116
685,0.01,2003536,23276,2922,443.34,30.7,,,118970,0.0001,0.019957229495048523
685,0.01,2003820,23280,2922,443.34,30.7,,,118988,0.0001,0.011545217595994473
685,0.01,2004164,23284,2922,442.8,30.63,,,119010,0.0001,0.2408444583415985
685,0.01,2004988,23288,2924,442.18,30.66,,,119061,0.0001,0.12958623468875885
685,0.01,2005340,23292,2924,442.18,30.66,,,119083,0.0001,0.023815182968974113
685,0.01,2005872,23296,2925,442.59,30.43,,,119116,0.0001,0.03550022095441818
685,0.01,2006180,23300,2925,440.88,30.46,,,119136,0.0001,0.014642159454524517
685,0.01,2006640,23304,2926,440.64,30.47,,,119164,0.0001,0.22178338468074799
685,0.01,2006932,23308,2926,440.64,30.47,,,119183,0.0001,0.1307438313961029
685,0.01,2007248,23312,2927,437.91,30.41,,,119202,0.0001,0.025774966925382614
685,0.01,2007844,23316,2927,434.82,30.41,,,119240,0.0001,0.011821986176073551
685,0.01,2008076,23320,2928,435.24,30.47,,,119254,0.0001,0.012865808792412281
685,0.01,2008524,23324,2928,434.55,30.55,,,119282,0.0001,0.13011515140533447
685,0.01,2008956,23328,2929,434.9,30.64,,,119309,0.0001,0.0480024516582489
685,0.01,2009120,23332,2929,434.9,30.64,,,119319,0.0001,0.010210112668573856
685,0.01,2009600,23336,2930,430.09,30.62,,,119349,0.0001,0.014637037180364132
685,0.01,2010108,23340,2930,428.0,30.54,,,119381,0.0001,0.10489021986722946
685,0.01,2010352,23344,2931,428.0,30.54,,,119396,0.0001,0.018148023635149002
685,0.01,2010632,23348,2931,428.17,30.55,,,119414,0.0001,0.014304427430033684
685,0.01,2010952,23352,2932,423.55,30.47,,,119434,0.0001,0.10467876493930817
685,0.01,2011436,23356,2932,423.55,30.47,,,119464,0.0001,0.18852770328521729
685,0.01,2011748,23360,2933,419.17,30.28,,,119484,0.0001,0.016053155064582825
685,0.01,2012152,23364,2933,419.17,30.28,,,119509,0.0001,0.010601429268717766
685,0.01,2012596,23368,2934,419.07,30.21,,,119537,0.0001,0.20755572617053986
685,0.01,2012832,23372,2934,416.9,30.1,,,119551,0.0001,0.2324238419532776
685,0.01,2013360,23376,2935,416.9,30.1,,,119584,0.0001,0.04305558651685715
685,0.01,2013768,23380,2935,416.9,30.1,,,119610,0.0001,0.05084729567170143
685,0.01,2014212,23384,2936,418.26,29.92,,,119638,0.0001,0.02670348808169365
