time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/policy_loss,train/explained_variance,train/learning_rate,rollout/ep_len_mean,train/value_loss,time/fps,eval/mean_reward,eval/mean_ep_length
3386000,169300,10857,24.7,-3.156042322014635e-13,169299,-0.0,-3.126403331756592,0.0007,2040.0,0.00016825039347168058,311,,
3388000,169400,10863,12.46,-1.2541265108253737e-15,169399,-0.0,0.8537273705005646,0.0007,2050.96,0.00017752342682797462,311,,
3390000,169500,10869,4.64,-1.585853961338291e-17,169499,-0.0,-3.4205245971679688,0.0007,2082.84,0.00035461020888760686,311,,
3392000,169600,10875,1.8,-5.889901196973191e-15,169599,-0.0,-4.1840996742248535,0.0007,2111.0,0.00022892614651937038,311,,
3394000,169700,10881,1.77,-3.104283372156201e-16,169699,-0.0,-1.718529224395752,0.0007,2110.68,0.0004032993165310472,311,,
3396000,169800,10886,1.77,-5.142758421672116e-15,169799,-0.0,-0.754237174987793,0.0007,2110.68,0.00020849071734119207,311,,
3398000,169900,10892,1.77,-5.3886762266990365e-14,169899,-0.0,-31.72686004638672,0.0007,2110.68,0.0001743711909512058,311,,
3400000,,,,-7.338316017129962e-14,169999,-0.0,-2.970069169998169,0.0007,,0.00010502919758437201,,1.8,1941.4
3400000,170000,10907,1.77,,,,,,2110.68,,311,,
3402000,170100,10913,1.77,-6.146395648302591e-14,170099,-0.0,-1.740882158279419,0.0007,2110.68,0.00013426115037873387,311,,
3404000,170200,10919,1.77,-6.247506310029516e-13,170199,-0.0,-4.377887725830078,0.0007,2110.68,0.00014499403187073767,311,,
3406000,170300,10925,1.77,-2.554602308770665e-13,170299,-0.0,-0.6445826292037964,0.0007,2110.68,0.0001549594890093431,311,,
3408000,170400,10931,1.77,-5.228500743470477e-09,170399,-0.0,0.9758459590375423,0.0007,2110.68,0.009407884441316128,311,,
3410000,170500,10936,1.77,-4.1149878643453874e-11,170499,-0.0,0.9989167948951945,0.0007,2110.68,0.00018661243666429073,311,,
3412000,170600,10942,1.77,-1.3471283550475777e-12,170599,-0.0,-0.22903680801391602,0.0007,2110.68,0.00011881527461810037,311,,
3414000,170700,10948,1.74,-1.1335090852049312e-12,170699,-0.0,-6.13463830947876,0.0007,2110.36,0.00013841262261848897,311,,
3416000,170800,10954,1.68,-7.34750628395009e-12,170799,-0.0,-1.4640552997589111,0.0007,2110.52,0.00021387361630331725,311,,
3418000,170900,10960,1.57,-4.43766903649237e-13,170899,-0.0,-9.942900657653809,0.0007,2108.92,0.00012177274766145274,311,,
3420000,171000,10966,1.45,-1.3201629459752562e-12,170999,-0.0,-1.2633538246154785,0.0007,2107.64,0.000280665117315948,311,,
3422000,171100,10972,1.39,-1.5060269697997342e-09,171099,-0.0,0.9994591223075986,0.0007,2106.68,8.418561628786847e-05,311,,
3424000,171200,10978,1.35,-8.657844406678716e-12,171199,-0.0,-0.8925560712814331,0.0007,2107.32,0.00011577185068745166,311,,
3426000,171300,10984,1.32,-6.769574050630167e-12,171299,-0.0,-0.43512511253356934,0.0007,2107.8,3.409217606531456e-05,311,,
3428000,171400,10990,1.28,-1.5995059443607573e-11,171399,-0.0,-1.0051052570343018,0.0007,2108.44,0.00012968017836101353,311,,
3430000,171500,10996,1.24,-3.7524268414745876e-11,171499,-0.0,-0.13195443153381348,0.0007,2109.08,0.00011933680070796981,311,,
3432000,171600,11002,1.2,-4.8392241602801533e-11,171599,-0.0,-0.5204133987426758,0.0007,2109.72,9.274687909055501e-05,311,,
3434000,171700,11008,1.16,-1.286296485991656e-10,171699,-0.0,-1.4982330799102783,0.0007,2110.36,8.219957817345858e-05,311,,
3436000,171800,11014,1.12,-5.7120176644165355e-11,171799,-0.0,-0.447961688041687,0.0007,2111.0,0.0002501948911231011,311,,
3438000,171900,11020,1.08,-2.1240258163413017e-10,171899,-0.0,0.1210905909538269,0.0007,2111.64,3.063217081944458e-05,311,,
3440000,,,,-1.6208716313581562e-10,171999,-0.0,-0.358992338180542,0.0007,,0.00015732207975815982,,1.8,1960.6
3440000,172000,11035,1.04,,,,,,2112.28,,311,,
3442000,172100,11041,1.0,-2.725367431732906e-10,172099,-0.0,-8.593231201171875,0.0007,2111.0,0.0001741512824082747,311,,
3444000,172200,11047,1.0,-1.220845230465173e-10,172199,-0.0,-2.4776270389556885,0.0007,2111.0,8.007286669453606e-05,311,,
3446000,172300,11053,1.0,-2.483359351490577e-10,172299,-0.0,-1.7772102355957031,0.0007,2111.0,0.00014300586190074682,311,,
3448000,172400,11059,1.0,-1.3866388037797606e-09,172399,-0.0,-0.20059776306152344,0.0007,2111.0,0.008878742344677448,311,,
3450000,172500,11065,1.0,-1.268941502985399e-07,172499,-0.0,0.9956036484800279,0.0007,2111.0,0.0006047372589819133,311,,
3452000,172600,11071,1.0,-2.738701210258654e-10,172599,-0.0,-21.34764289855957,0.0007,2111.0,8.7335029093083e-05,311,,
3454000,172700,11076,1.0,-4.6112022533684183e-10,172699,-0.0,-0.28735530376434326,0.0007,2111.0,3.713465412147343e-05,311,,
3456000,172800,11082,1.0,-1.318376297021473e-09,172799,-0.0,-0.0249786376953125,0.0007,2111.0,0.00019230926409363747,311,,
3458000,172900,11089,1.0,-3.925312574981632e-10,172899,-0.0,-1.7059428691864014,0.0007,2111.0,0.0001319112634519115,311,,
3460000,173000,11094,1.0,-3.02184555156515e-10,172999,-0.0,-0.20796966552734375,0.0007,2111.0,0.00021780526731163263,311,,
3462000,173100,11100,1.0,-4.3439627006591763e-07,173099,-0.0,0.9996266027155798,0.0007,2111.0,8.89501825440675e-05,311,,
3464000,173200,11106,1.0,-6.323742640645946e-10,173199,-0.0,-0.8303278684616089,0.0007,2111.0,2.3949576643644832e-05,311,,
3466000,173300,11112,1.0,-1.6726545704059959e-09,173299,-0.0,-1.0530726909637451,0.0007,2111.0,8.069061732385308e-05,311,,
3468000,173400,11118,1.0,-1.6174835915094832e-09,173399,-0.0,0.1808030605316162,0.0007,2111.0,7.613239722559229e-05,311,,
3470000,173500,11124,1.0,-7.993841144582348e-10,173499,-0.0,0.5201058387756348,0.0007,2111.0,1.9690072804223746e-05,311,,
3472000,173600,11130,1.0,-4.330296954346835e-10,173599,-0.0,-0.2578161954879761,0.0007,2111.0,3.9620728784939274e-05,311,,
3474000,173700,11136,1.0,-1.6733949781411184e-09,173699,-0.0,-0.10914576053619385,0.0007,2111.0,9.353213681606576e-05,311,,
3476000,173800,11142,1.0,-7.997028039774534e-10,173799,-0.0,0.43213844299316406,0.0007,2111.0,4.795698987436481e-05,311,,
3478000,173900,11148,1.0,-1.700700913431774e-09,173899,-0.0,-0.595526933670044,0.0007,2111.0,8.067230373853818e-05,311,,
3480000,,,,-1.4871865960941477e-09,173999,-0.0,-20.336477279663086,0.0007,,6.927995855221525e-05,,1.8,1941.4
3480000,174000,11162,1.0,,,,,,2111.0,,311,,
3482000,174100,11168,1.0,-2.667472909223534e-09,174099,-0.0,-0.39876413345336914,0.0007,2111.0,8.753589645493776e-05,311,,
3484000,174200,11174,1.0,-4.7651407264481804e-09,174199,-0.0,-0.2832622528076172,0.0007,2111.0,6.80118246236816e-05,311,,
3486000,174300,11180,1.0,-1.1309960745720105e-09,174299,-0.0,-1.961543321609497,0.0007,2111.0,7.657371315872297e-05,311,,
3488000,174400,11186,1.0,-9.595249139238149e-06,174399,1.0757114310422367e-08,0.9987921520369127,0.0007,2111.0,0.0002454653731547296,311,,
3490000,174500,11192,1.0,-2.2478163828054676e-06,174499,-1.5644573136963658e-10,0.999414095946122,0.0007,2111.0,0.00011561275459825993,311,,
3492000,174600,11198,1.0,-2.75365841240216e-09,174599,-0.0,-1.1424782276153564,0.0007,2111.0,2.6232295567751862e-05,311,,
3494000,174700,11204,1.0,-2.3725224007620227e-09,174699,-0.0,0.43496280908584595,0.0007,2111.0,2.6571146008791402e-05,311,,
3496000,174800,11210,1.0,-1.4042419449467047e-09,174799,-0.0,-0.23897254467010498,0.0007,2111.0,0.00012285604316275567,311,,
3498000,174900,11216,1.0,-3.90549992346223e-09,174899,-0.0,-7.532736778259277,0.0007,2111.0,6.30287904641591e-05,311,,
3500000,175000,11222,1.0,-2.3267245907732104e-09,174999,-0.0,0.2798333764076233,0.0007,2111.0,5.376085755415261e-05,311,,
3502000,175100,11228,1.0,-1.3044106708548497e-05,175099,-6.099769578327141e-10,0.9996222920017317,0.0007,2111.0,6.849883357062936e-05,311,,
3504000,175200,11234,1.0,-4.857269697566835e-09,175199,-0.0,0.43746864795684814,0.0007,2111.0,1.6798234355519526e-05,311,,
3506000,175300,11240,1.0,-7.72425057249393e-09,175299,-0.0,-4.691736221313477,0.0007,2111.0,6.34323587291874e-05,311,,
3508000,175400,11246,1.0,-3.69509223219211e-09,175399,-0.0,-3.6584715843200684,0.0007,2111.0,1.1182371054019313e-05,311,,
3510000,175500,11252,1.0,-5.01814145792423e-09,175499,-0.0,0.2805095911026001,0.0007,2111.0,7.585232378914952e-05,311,,
3512000,175600,11258,1.0,-1.0196035127307823e-08,175599,-0.0,0.07168591022491455,0.0007,2111.0,0.00016183631669264287,311,,
3514000,175700,11264,1.0,-2.459975689816929e-08,175699,-0.0,-0.03479182720184326,0.0007,2111.0,4.856425948673859e-05,311,,
3516000,175800,11270,1.0,-7.29925409004295e-09,175799,-0.0,-0.19853901863098145,0.0007,2111.0,2.54548776865704e-05,311,,
3518000,175900,11275,1.0,-7.195171125573552e-09,175899,-0.0,-0.8661489486694336,0.0007,2111.0,4.1604133002692834e-05,311,,
3520000,,,,-6.760121351589987e-09,175999,-0.0,-0.0005680322647094727,0.0007,,4.832522972719744e-05,,1.8,1941.4
3520000,176000,11290,1.0,,,,,,2111.0,,311,,
3522000,176100,11296,1.0,-1.2388679415664683e-08,176099,-0.0,-1.2262473106384277,0.0007,2111.0,6.56474512652494e-05,311,,
3524000,176200,11302,1.0,-1.1365805185903355e-08,176199,-0.0,-1.8145654201507568,0.0007,2111.0,6.694596231682226e-05,311,,
3526000,176300,11308,1.0,-1.3899117412563555e-08,176299,-0.0,-1.7543175220489502,0.0007,2111.0,3.691655001603067e-05,311,,
3528000,176400,11314,1.0,-1.30976900436508e-08,176399,-0.0,-0.35344111919403076,0.0007,2111.0,6.070476956665516e-05,311,,
3530000,176500,11320,1.0,-6.382472201948985e-05,176499,-3.6745376519320416e-08,0.999162309744861,0.0007,2111.0,0.00010619030945235863,311,,
3532000,176600,11326,1.0,-1.1511210651349302e-08,176599,-0.0,-1.1828558444976807,0.0007,2111.0,2.945506821561139e-05,311,,
3534000,176700,11332,1.0,-1.6727161877838626e-08,176699,-0.0,-5.157127857208252,0.0007,2111.0,1.6585334378760308e-05,311,,
3536000,176800,11338,1.0,-2.755513150987099e-08,176799,-0.0,0.2592472434043884,0.0007,2111.0,4.257733962731436e-05,311,,
