time/total_timesteps,time/fps,train/n_updates,train/explained_variance,train/entropy_loss,train/policy_loss,time/iterations,rollout/ep_len_mean,train/learning_rate,train/value_loss,time/time_elapsed,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
858000,280,42899,-1.5737323760986328,-0.03034854866564274,0.013773155398666859,42900,1017.44,0.0007,1.8854963779449463,3059,57.63,,
860000,280,42999,0.8664669096469879,-0.05981258675456047,-0.02493990771472454,43000,1027.14,0.0007,2.0456626415252686,3066,58.58,,
862000,280,43099,0.5229083597660065,-0.04784858226776123,0.06524161994457245,43100,1016.57,0.0007,0.22208045423030853,3074,58.88,,
864000,280,43199,0.8046056628227234,-0.02122175320982933,0.0001553289475850761,43200,1007.43,0.0007,0.19997207820415497,3081,58.7,,
866000,280,43299,0.618850588798523,-0.051047433167696,0.054409440606832504,43300,1035.52,0.0007,1.437879204750061,3088,58.57,,
868000,280,43399,0.9917758777737617,-0.009003902785480022,0.000757137022446841,43400,1063.42,0.0007,0.1958562582731247,3095,57.93,,
870000,280,43499,0.6890278160572052,-0.021641429513692856,0.0024444416631013155,43500,1081.38,0.0007,0.3191477656364441,3102,56.63,,
872000,280,43599,0.971061609685421,-0.00952460803091526,-0.000658774864859879,43600,1078.83,0.0007,0.22079519927501678,3110,56.58,,
874000,280,43699,0.7764038592576981,-0.1726132482290268,0.06465649604797363,43700,1076.48,0.0007,1.4502705335617065,3117,55.16,,
876000,280,43799,0.8511475473642349,-0.07970170676708221,-0.018167048692703247,43800,1106.31,0.0007,2.0390267372131348,3124,56.97,,
878000,280,43899,0.9316086769104004,-0.026837220415472984,-0.0008870583842508495,43900,1091.21,0.0007,0.0522075779736042,3131,56.64,,
880000,,43999,0.7914980351924896,-0.045377325266599655,-0.0024705990217626095,,,0.0007,0.07305603474378586,,,82.4,1492.2
880000,279,,,,,44000,1107.76,,,3145,55.23,,
882000,279,44099,0.30445200204849243,-0.050571274012327194,0.35600540041923523,44100,1116.2,0.0007,6.271154880523682,3153,54.65,,
884000,279,44199,0.9235538989305496,-0.06754181534051895,-0.049816738814115524,44200,1113.85,0.0007,0.1727984994649887,3160,54.26,,
886000,279,44299,0.9426390863955021,-0.1739111989736557,-0.0380183570086956,44300,1110.29,0.0007,0.6835594773292542,3167,54.86,,
888000,279,44399,0.806026428937912,-0.06920561194419861,0.0016558502102270722,44400,1115.03,0.0007,0.4478223919868469,3174,56.03,,
890000,279,44499,0.9836825020611286,-0.030909059569239616,0.010525352321565151,44500,1130.09,0.0007,0.18998542428016663,3181,56.85,,
892000,279,44599,0.9928739573806524,-0.0022467095404863358,8.387429261347279e-05,44600,1118.86,0.0007,0.04640726000070572,3188,56.94,,
894000,279,44699,0.9617782384157181,-0.021197611466050148,-0.0012969739036634564,44700,1063.14,0.0007,1.0134782791137695,3195,57.13,,
896000,279,44799,0.8426076322793961,-0.04393121227622032,0.04577707499265671,44800,1058.9,0.0007,0.10492794960737228,3202,56.86,,
898000,279,44899,0.9666350409388542,-0.03881226107478142,-0.004467687103897333,44900,1057.58,0.0007,0.10854823887348175,3209,57.08,,
900000,279,44999,0.9869434144347906,-0.044222500175237656,0.002759718568995595,45000,1078.71,0.0007,0.1728285849094391,3217,58.25,,
902000,279,45099,0.7025201320648193,-0.08637366443872452,-0.24148710072040558,45100,1062.44,0.0007,2.022444725036621,3224,58.66,,
904000,279,45199,0.9336443319916725,-0.05765719339251518,-0.006631242576986551,45200,1096.18,0.0007,0.2117539495229721,3231,60.61,,
906000,279,45299,0.44138050079345703,-0.06874776631593704,0.12872764468193054,45300,1093.46,0.0007,4.500471591949463,3238,60.18,,
908000,279,45399,0.9504155702888966,-0.016017578542232513,-0.0001634292129892856,45400,1109.93,0.0007,0.3589198887348175,3246,60.73,,
910000,279,45499,0.9717449769377708,-0.03841787204146385,-0.0397583544254303,45500,1123.33,0.0007,0.44202205538749695,3253,60.37,,
912000,279,45599,0.40526139736175537,-0.07709737122058868,-0.0019940705969929695,45600,1140.21,0.0007,3.0434396266937256,3260,60.31,,
914000,279,45699,0.9907148787751794,-0.026935359463095665,-0.003803340718150139,45700,1148.55,0.0007,0.10934024304151535,3267,59.52,,
916000,279,45799,0.9616285897791386,-0.01603793352842331,0.0017241105670109391,45800,1165.08,0.0007,0.28422537446022034,3274,60.36,,
918000,279,45899,0.9785300176590681,-0.10751555114984512,0.006536443717777729,45900,1181.13,0.0007,0.2864692509174347,3282,60.22,,
920000,,45999,0.9359820559620857,-0.08414512872695923,0.05958940461277962,,,0.0007,0.4146387577056885,,,60.0,1109.0
920000,279,,,,,46000,1174.25,,,3293,61.08,,
922000,279,46099,0.9688274618238211,-0.06762118637561798,0.009129694662988186,46100,1180.59,0.0007,0.07490457594394684,3300,62.17,,
924000,279,46199,0.9766673408448696,-0.05892794206738472,-0.012694887816905975,46200,1205.85,0.0007,0.24804992973804474,3307,61.97,,
926000,279,46299,0.5247009694576263,-0.022057367488741875,0.010719030164182186,46300,1226.03,0.0007,8.016828536987305,3315,63.4,,
928000,279,46399,0.975224869325757,-0.03353707119822502,0.006609135307371616,46400,1227.75,0.0007,0.143308624625206,3322,64.04,,
930000,279,46499,0.8454698473215103,-0.01590077392756939,0.00014073726197239012,46500,1203.92,0.0007,0.5385362505912781,3329,64.77,,
932000,279,46599,0.9452745988965034,-0.002235863357782364,5.9015794249717146e-05,46600,1220.81,0.0007,0.3161243200302124,3336,64.18,,
934000,279,46699,0.7462106943130493,-0.049186524003744125,-0.031241262331604958,46700,1228.83,0.0007,1.098123550415039,3343,62.43,,
936000,279,46799,0.9970118086785078,-0.0025204604025930166,3.093069972237572e-05,46800,1226.05,0.0007,0.04686151072382927,3351,63.48,,
938000,279,46899,0.9457481987774372,-0.06696727871894836,0.006915390491485596,46900,1222.65,0.0007,0.05279463157057762,3358,62.73,,
940000,279,46999,0.9955454305745661,-0.03487822413444519,-0.002342081628739834,47000,1213.26,0.0007,0.059548716992139816,3365,62.95,,
942000,279,47099,0.5335525274276733,-0.09938301146030426,0.03916405886411667,47100,1184.65,0.0007,0.11792518198490143,3372,61.47,,
944000,279,47199,0.9913694579154253,-0.013509458862245083,-2.1363111954997294e-05,47200,1158.07,0.0007,0.08136691898107529,3380,61.18,,
946000,279,47299,0.38736259937286377,-0.11311298608779907,0.0019667968153953552,47300,1154.67,0.0007,3.256732225418091,3387,60.58,,
948000,279,47399,-2.021817684173584,-0.031658630818128586,-0.020925620570778847,47400,1132.62,0.0007,8.246503829956055,3394,59.45,,
950000,279,47499,-0.5443893671035767,-0.25375184416770935,-0.354886531829834,47500,1113.72,0.0007,9.086797714233398,3401,57.8,,
952000,279,47599,0.9030404314398766,-0.02387685887515545,-0.0008225893834605813,47600,1060.71,0.0007,0.5815418362617493,3408,54.87,,
954000,279,47699,0.9695756826549768,-0.039480652660131454,-0.0037843254394829273,47700,1029.07,0.0007,0.0684795007109642,3416,52.28,,
956000,279,47799,-3.1341118812561035,-0.0756194218993187,0.006516633089631796,47800,1040.76,0.0007,1.7524975538253784,3423,51.95,,
958000,279,47899,0.3635837435722351,-0.06720870733261108,0.021772442385554314,47900,987.73,0.0007,0.8260385394096375,3430,49.27,,
960000,,47999,0.8242741972208023,-0.06463202089071274,-0.04498916491866112,,,0.0007,3.1429812908172607,,,61.6,1310.4
960000,278,,,,,48000,923.79,,,3442,45.9,,
962000,278,48099,0.9205251857638359,-0.04817809909582138,-0.010770006105303764,48100,910.48,0.0007,0.5093622207641602,3449,48.33,,
964000,278,48199,0.8887844979763031,-0.0013733496889472008,7.345970516325906e-05,48200,904.77,0.0007,0.9775217175483704,3457,48.71,,
966000,278,48299,0.9570049680769444,-0.04550199210643768,-0.016032816842198372,48300,928.73,0.0007,0.26852738857269287,3464,48.26,,
968000,278,48399,0.8091536164283752,-0.05068115517497063,-0.02546931803226471,48400,928.88,0.0007,2.170738458633423,3471,46.76,,
970000,278,48499,-0.2973368167877197,-0.045664604753255844,-0.032438572496175766,48500,929.74,0.0007,2.660947561264038,3478,46.72,,
972000,278,48599,0.9952162210829556,-0.044436655938625336,0.005830769427120686,48600,951.59,0.0007,0.11364028602838516,3485,47.13,,
974000,278,48699,0.08893638849258423,-0.00375460390932858,0.002113880356773734,48700,952.02,0.0007,3.2905941009521484,3493,51.11,,
976000,278,48799,0.9857283607125282,-0.08220922201871872,0.01289580948650837,48800,961.23,0.0007,0.1689632683992386,3500,54.47,,
978000,278,48899,0.9654569216072559,-0.006957040634006262,-0.0007233055657707155,48900,995.74,0.0007,0.25202399492263794,3507,55.48,,
980000,278,48999,0.7564612776041031,-0.048100996762514114,-0.002855273662135005,49000,1015.73,0.0007,1.2458614110946655,3514,54.72,,
982000,278,49099,0.6967353224754333,-0.08750271797180176,0.0054339151829481125,49100,1014.27,0.0007,1.3537195920944214,3522,57.49,,
984000,278,49199,0.9336407035589218,-0.06446345895528793,0.04093029722571373,49200,1045.15,0.0007,0.22113697230815887,3529,61.72,,
986000,278,49299,0.9490492455661297,-0.02531721629202366,-0.021737990900874138,49300,1075.02,0.0007,1.1019262075424194,3536,67.06,,
988000,278,49399,0.9532585851848125,-0.01103279646486044,-0.002068350790068507,49400,1091.36,0.0007,0.7965510487556458,3543,66.46,,
990000,278,49499,0.8390720039606094,-0.005793661344796419,0.0006713400362059474,49500,1096.97,0.0007,2.1301920413970947,3550,69.39,,
992000,278,49599,0.31764113903045654,-0.07034436613321304,-0.3229284882545471,49600,1079.77,0.0007,12.813033103942871,3558,71.35,,
994000,278,49699,0.802323967218399,-0.010004083625972271,-0.0007921397918835282,49700,1072.34,0.0007,1.707321047782898,3565,74.05,,
996000,278,49799,0.9660437442362309,-0.029168058186769485,-0.002143346006050706,49800,1066.78,0.0007,0.38241180777549744,3572,75.24,,
998000,278,49899,0.7909873425960541,-0.07260652631521225,-0.02062922529876232,49900,1073.83,0.0007,1.8690108060836792,3579,75.67,,
1000000,,49999,0.9309432059526443,-0.03450452908873558,0.0004310566873755306,,,0.0007,0.44727659225463867,,,91.8,1129.6
1000000,278,,,,,50000,1072.99,,,3591,76.27,,
1002000,278,50099,0.6801630258560181,-0.06741687655448914,-0.0380699597299099,50100,1077.81,0.0007,2.051255702972412,3598,76.24,,
1004000,278,50199,0.9870342137292027,-0.02791031077504158,0.0009673940949141979,50200,1006.62,0.0007,0.12347988039255142,3605,77.76,,
1006000,278,50299,0.7605728507041931,-0.08223534375429153,0.042244549840688705,50300,1006.76,0.0007,1.609552025794983,3612,78.57,,
1008000,278,50399,0.8626497983932495,-0.09848763793706894,-0.0723913162946701,50400,995.94,0.0007,1.697635531425476,3619,76.68,,
1010000,278,50499,0.9796663448214531,-0.04786871373653412,-0.0008989784982986748,50500,986.73,0.0007,0.18176387250423431,3627,75.25,,
1012000,278,50599,0.84251569211483,-0.021756913512945175,-0.019055595621466637,50600,970.96,0.0007,2.0852389335632324,3634,76.48,,
1014000,278,50699,0.9508056826889515,-0.09447463601827621,0.008430523797869682,50700,984.29,0.0007,0.19692741334438324,3641,75.63,,
1016000,278,50799,0.565748393535614,-0.07274843752384186,-0.058080315589904785,50800,980.97,0.0007,1.5689326524734497,3648,73.77,,
1018000,278,50899,0.7331479787826538,-0.02299121581017971,-0.0005270644323900342,50900,996.95,0.0007,2.032191514968872,3656,72.63,,
1020000,278,50999,0.9616762660443783,-0.04498329386115074,0.027060747146606445,51000,1004.33,0.0007,0.4168091416358948,3663,72.04,,
1022000,278,51099,0.9851304180920124,-0.0015721047529950738,-6.304887938313186e-05,51100,1007.94,0.0007,0.31799349188804626,3670,72.63,,
1024000,278,51199,0.9875099286437035,-0.06758049875497818,-0.00041146762669086456,51200,1023.46,0.0007,0.09201447665691376,3677,70.33,,
1026000,278,51299,0.9462893269956112,-0.060678064823150635,-0.02109990082681179,51300,1037.15,0.0007,1.4962053298950195,3684,71.12,,
1028000,278,51399,0.4316006898880005,-0.11283304542303085,-0.013500668108463287,51400,1061.57,0.0007,6.883090972900391,3691,69.05,,
1030000,278,51499,0.9041553437709808,-0.014022964052855968,0.0014878719812259078,51500,1079.37,0.0007,1.1035537719726562,3699,68.74,,
1032000,278,51599,0.9016471356153488,-0.00900975614786148,0.0002083013387164101,51600,1097.8,0.0007,0.348627507686615,3706,70.23,,
1034000,278,51699,0.8149955570697784,-0.02885606326162815,-0.00042375316843390465,51700,1107.83,0.0007,0.27627989649772644,3713,71.5,,
1036000,278,51799,0.9762784373015165,-0.04882314056158066,0.0049143098294734955,51800,1112.52,0.0007,0.21115294098854065,3720,72.09,,
1038000,278,51899,0.15045899152755737,-0.05336151272058487,-0.04577593132853508,51900,1133.55,0.0007,10.003079414367676,3727,73.25,,
1040000,,51999,0.9900839356705546,-0.044944386929273605,-0.001131857861764729,,,0.0007,0.10267098993062973,,,96.8,926.0
1040000,278,,,,,52000,1141.16,,,3738,71.17,,
1042000,278,52099,0.9871888486668468,-0.0013633359922096133,-1.5954738046275452e-05,52100,1114.5,0.0007,0.2520047724246979,3745,71.11,,
1044000,278,52199,0.9952492513693869,-0.0015919856959953904,-9.122763003688306e-06,52200,1116.46,0.0007,0.06631665676832199,3752,72.97,,
1046000,278,52299,0.5401039719581604,-0.12038417905569077,0.08416807651519775,52300,1142.88,0.0007,3.0561718940734863,3759,71.72,,
1048000,278,52399,0.8367688208818436,-0.05052691325545311,-0.09965045750141144,52400,1131.9,0.0007,1.2682665586471558,3766,73.16,,
1050000,278,52499,0.9556500017642975,-0.029112502932548523,0.0040162489749491215,52500,1117.58,0.0007,0.4631594717502594,3774,73.53,,
1052000,278,52599,0.9735948443412781,-0.029018064960837364,0.008008560165762901,52600,1130.39,0.0007,0.24578991532325745,3781,75.07,,
1054000,278,52699,0.9809174537658691,-0.04624580964446068,0.010022908449172974,52700,1137.81,0.0007,0.1717275232076645,3788,77.4,,
1056000,278,52799,0.9361881241202354,-0.005236953031271696,-1.8395321603748016e-05,52800,1141.76,0.0007,0.04240797087550163,3795,79.31,,
1058000,278,52899,0.6264679133892059,-0.012969505973160267,-0.00021234106679912657,52900,1147.22,0.0007,8.218619346618652,3803,82.73,,
1060000,278,52999,0.8983347490429878,-0.034383274614810944,-0.0034342133440077305,53000,1106.39,0.0007,0.6858764886856079,3810,75.89,,
1062000,278,53099,0.9879436539486051,-0.10946471989154816,-0.051711153239011765,53100,1097.83,0.0007,0.35055363178253174,3817,74.78,,
1064000,278,53199,0.9888735869899392,-0.03233693540096283,0.00206415425054729,53200,1107.22,0.0007,0.03793659061193466,3824,77.0,,
1066000,278,53299,0.9760036505758762,-0.004426056519150734,5.30089128005784e-05,53300,1090.21,0.0007,0.23108401894569397,3832,79.55,,
1068000,278,53399,0.8948032185435295,-0.03407876566052437,-0.16441604495048523,53400,1081.78,0.0007,1.2435415983200073,3839,81.48,,
1070000,278,53499,0.9899709559977055,-0.05224986746907234,0.025299204513430595,53500,1088.56,0.0007,0.22796106338500977,3846,84.38,,
1072000,278,53599,0.9380016624927521,-0.00011549315240699798,4.920531750940427e-07,53600,1086.99,0.0007,0.20793722569942474,3853,86.6,,
1074000,278,53699,0.9827737305313349,-0.0017637681448832154,5.049729588790797e-05,53700,1070.59,0.0007,0.17616920173168182,3860,87.33,,
1076000,278,53799,0.9632570594549179,-0.023930799216032028,0.00304083782248199,53800,1057.17,0.0007,0.41852235794067383,3868,86.83,,
1078000,278,53899,0.6148611009120941,-0.04207351431250572,-0.054535843431949615,53900,1017.67,0.0007,1.629616618156433,3875,85.39,,
1080000,,53999,0.9222128465771675,-0.0014874496264383197,0.00012626835086848587,,,0.0007,1.0103431940078735,,,89.8,1038.8
1080000,277,,,,,54000,1005.18,,,3885,83.62,,
1082000,277,54099,0.9122885689139366,-0.031047463417053223,0.0008012071484699845,54100,1000.94,0.0007,0.4428054392337799,3893,83.33,,
1084000,277,54199,0.9733957927674055,-0.0292161013931036,-0.0028559884522110224,54200,1004.9,0.0007,0.2505621910095215,3900,85.27,,
1086000,277,54299,0.9929179530590773,-0.021362552419304848,0.0004104863037355244,54300,1002.19,0.0007,0.0796680748462677,3907,85.88,,
1088000,277,54399,0.8774339482188225,-0.050842832773923874,0.004901426378637552,54400,996.46,0.0007,0.7771878242492676,3914,82.23,,
1090000,277,54499,0.5417330861091614,-0.048434801399707794,-0.06624559313058853,54500,1004.49,0.0007,0.4680056571960449,3922,82.67,,
1092000,277,54599,0.9727526549249887,-0.07777828723192215,0.03420514613389969,54600,1016.54,0.0007,0.12878252565860748,3929,80.1,,
1094000,277,54699,0.8056050688028336,-0.008892695419490337,-0.07476777583360672,54700,1032.1,0.0007,0.11320128291845322,3936,79.06,,
1096000,277,54799,0.8568075448274612,-0.061885394155979156,0.04114125669002533,54800,1033.48,0.0007,1.0514183044433594,3943,77.76,,
1098000,277,54899,0.9626310616731644,-0.004880191292613745,-1.1386713367755874e-06,54900,1014.03,0.0007,0.12157966941595078,3950,78.59,,
1100000,277,54999,0.9911618670448661,-0.00020135373051743954,8.048392373893876e-06,55000,1031.85,0.0007,0.10329828411340714,3958,76.95,,
1102000,277,55099,0.9887165045365691,-0.05085268244147301,0.006838280241936445,55100,1034.89,0.0007,0.07481039315462112,3965,76.86,,
1104000,277,55199,0.9009390026330948,-0.02162155695259571,0.0010780533775687218,55200,1023.39,0.0007,1.845927119255066,3972,77.88,,
1106000,277,55299,0.8634921610355377,-0.049272146075963974,-0.024408278986811638,55300,1015.61,0.0007,0.8626928329467773,3979,75.22,,
1108000,277,55399,0.9599331803619862,-0.035227399319410324,0.023862330242991447,55400,1030.24,0.0007,0.07103374600410461,3986,74.99,,
1110000,277,55499,0.7282937169075012,-0.036191221326589584,-0.030633946880698204,55500,1053.37,0.0007,0.7375176548957825,3994,74.65,,
1112000,277,55599,0.8576020300388336,-0.0017179228598251939,0.00013435936125461012,55600,1062.78,0.0007,0.17003916203975677,4001,76.96,,
1114000,277,55699,0.8379781097173691,-0.05430728197097778,-0.049165815114974976,55700,1080.73,0.0007,4.291566371917725,4008,78.42,,
1116000,277,55799,0.8792824447154999,-0.0021927584894001484,-6.602345092687756e-05,55800,1091.82,0.0007,0.11794690042734146,4015,80.2,,
1118000,277,55899,0.9313575103878975,-0.0009691448067314923,5.4057785746408626e-05,55900,1101.28,0.0007,0.13248179852962494,4022,80.63,,
1120000,,55999,0.955848217010498,-0.08342411369085312,0.004783645272254944,,,0.0007,0.6493752002716064,,,87.8,1514.8
1120000,277,,,,,56000,1103.55,,,4034,81.61,,
1122000,277,56099,0.8957052305340767,-0.03366019204258919,0.00580073706805706,56100,1115.97,0.0007,0.3653111159801483,4042,81.64,,
1124000,277,56199,0.9575923308730125,-0.000290987198241055,7.43636655897717e-06,56200,1113.64,0.0007,0.12930557131767273,4049,80.72,,
1126000,277,56299,0.8795741945505142,-0.018908975645899773,-0.3099338710308075,56300,1145.14,0.0007,1.7781447172164917,4056,78.65,,
1128000,277,56399,0.5080434679985046,-0.03960896655917168,-0.035579096525907516,56400,1144.12,0.0007,8.336224555969238,4063,79.16,,
1130000,277,56499,0.4215051531791687,-0.08359741419553757,-0.5851848721504211,56500,1145.19,0.0007,9.277202606201172,4070,80.79,,
1132000,277,56599,0.5384153723716736,-0.027407601475715637,-0.011423530988395214,56600,1129.47,0.0007,5.881800651550293,4078,78.31,,
1134000,277,56699,0.5872315466403961,-0.034780103713274,0.34694811701774597,56700,1147.16,0.0007,4.974457263946533,4085,79.07,,
1136000,277,56799,0.8939262107014656,-0.05426916480064392,0.010316303931176662,56800,1169.68,0.0007,0.40906810760498047,4092,79.72,,
1138000,277,56899,0.9591563381254673,-0.01104238722473383,0.0001505181862739846,56900,1172.26,0.0007,0.17593546211719513,4099,81.48,,
1140000,277,56999,0.49304789304733276,-0.08743755519390106,0.11972401291131973,57000,1180.89,0.0007,4.036849021911621,4106,83.98,,
1142000,277,57099,0.39696669578552246,-0.051558490842580795,0.0463288277387619,57100,1183.55,0.0007,4.811646461486816,4114,83.49,,
1144000,277,57199,0.6448762714862823,-0.015592637471854687,-0.00031787133775651455,57200,1186.65,0.0007,0.7080796360969543,4121,82.86,,
1146000,277,57299,0.8347034156322479,-0.010096660815179348,0.0008806315599940717,57300,1180.75,0.0007,1.0477707386016846,4128,83.09,,
1148000,277,57399,0.9846657486632466,-0.016664285212755203,-0.001539601944386959,57400,1194.43,0.0007,0.2434798777103424,4135,83.82,,
1150000,277,57499,0.961424820125103,-0.06634445488452911,0.02495325356721878,57500,1215.49,0.0007,0.09101996570825577,4142,82.92,,
1152000,277,57599,0.9817301090806723,-0.002543951151892543,-0.00020592140208464116,57600,1233.37,0.0007,0.11691546440124512,4150,83.94,,
1154000,277,57699,0.9220678433775902,-0.054292261600494385,-0.015455800108611584,57700,1256.68,0.0007,0.5436234474182129,4157,83.02,,
1156000,277,57799,0.2885555624961853,-0.08418942242860794,-0.032446347177028656,57800,1226.7,0.0007,4.3744707107543945,4164,84.56,,
1158000,277,57899,0.980219529941678,-0.038647621870040894,0.002801197115331888,57900,1214.71,0.0007,0.41142216324806213,4171,86.06,,
1160000,,57999,0.5256202220916748,-0.007986355572938919,0.0026015629991889,,,0.0007,3.4645538330078125,,,100.8,1550.8
1160000,277,,,,,58000,1221.0,,,4185,87.87,,
1162000,277,58099,0.9813725985586643,-0.05776792764663696,0.04977238178253174,58100,1263.89,0.0007,0.30254659056663513,4193,93.14,,
1164000,277,58199,0.9944893959909678,-0.09503531455993652,0.05288023501634598,58200,1260.29,0.0007,0.1988338679075241,4200,92.83,,
1166000,277,58299,0.6714484095573425,-0.12412851303815842,-0.061623938381671906,58300,1221.87,0.0007,1.173630714416504,4207,95.8,,
1168000,277,58399,0.7852337807416916,-0.15663664042949677,0.04141769930720329,58400,1186.05,0.0007,1.4239485263824463,4214,92.81,,
1170000,277,58499,0.9287042170763016,-0.09075282514095306,0.03411088511347771,58500,1123.44,0.0007,0.5190140008926392,4222,87.23,,
1172000,277,58599,0.75821153819561,-0.0870230421423912,-0.037062760442495346,58600,1117.44,0.0007,1.4382044076919556,4229,85.37,,
1174000,277,58699,0.7087827026844025,-0.05027114227414131,0.11209479719400406,58700,1093.88,0.0007,1.8114811182022095,4236,81.72,,
1176000,277,58799,0.9564358964562416,-0.03571300208568573,0.015405542217195034,58800,1053.52,0.0007,0.6159394979476929,4243,82.38,,
1178000,277,58899,0.7835986316204071,-0.022725285962224007,-0.00018636260938365012,58900,1032.21,0.0007,4.484957695007324,4251,85.23,,
1180000,277,58999,0.6747565567493439,-0.09202741086483002,-0.06002373248338699,59000,1022.3,0.0007,4.234097480773926,4258,88.01,,
1182000,277,59099,0.6045114099979401,-0.03635316714644432,-0.3061792850494385,59100,1039.6,0.0007,11.885652542114258,4265,91.72,,
1184000,277,59199,0.9259019643068314,-0.059961795806884766,-0.020714862272143364,59200,1026.66,0.0007,0.2539089024066925,4272,91.49,,
1186000,277,59299,0.9929838511161506,-0.054461587220430374,0.020807234570384026,59300,1016.59,0.0007,0.16242286562919617,4280,91.38,,
1188000,277,59399,0.27442002296447754,-0.039254672825336456,-0.0028045072685927153,59400,1021.18,0.0007,11.106833457946777,4287,95.46,,
1190000,277,59499,0.9687485806643963,-0.02793261967599392,0.05485320836305618,59500,1033.24,0.0007,0.26627132296562195,4294,97.71,,
1192000,277,59599,0.9941181307658553,-0.0031252577900886536,0.00012887362390756607,59600,1063.87,0.0007,0.09561679512262344,4301,97.26,,
1194000,277,59699,0.12288159132003784,-0.00684004882350564,0.0013537104241549969,59700,1094.98,0.0007,2.699639081954956,4308,99.47,,
1196000,277,59799,0.9944029226899147,-0.032667264342308044,0.004530572798103094,59800,1122.02,0.0007,0.14220724999904633,4316,100.84,,
1198000,277,59899,0.9852689551189542,-0.03426693379878998,-0.006343652494251728,59900,1172.08,0.0007,0.19647042453289032,4323,105.99,,
1200000,,59999,0.9970275009982288,-0.04223884269595146,0.0065873186103999615,,,0.0007,0.07379072159528732,,,104.0,1225.2
1200000,276,,,,,60000,1213.09,,,4334,110.4,,
1202000,276,60099,0.6755214631557465,-0.16150020062923431,0.17473410069942474,60100,1204.34,0.0007,2.2654764652252197,4342,110.51,,
1204000,276,60199,0.9739007335156202,-0.09030058234930038,-0.024126332253217697,60200,1213.44,0.0007,0.2631940245628357,4349,115.45,,
1206000,276,60299,0.9336252957582474,-0.007859920151531696,-0.0005057805101387203,60300,1241.9,0.0007,0.8590084910392761,4356,117.42,,
1208000,276,60399,0.8632345646619797,-0.0035469585563987494,-0.00020780610793735832,60400,1256.95,0.0007,0.7376758456230164,4363,116.89,,
1210000,276,60499,0.9856224404647946,-0.08445199579000473,0.04084913060069084,60500,1260.91,0.0007,0.2032921314239502,4370,112.78,,
1212000,276,60599,0.9477609992027283,-0.009998454712331295,-0.007631559856235981,60600,1241.7,0.0007,4.016225337982178,4377,110.25,,
1214000,276,60699,0.9916117386892438,-0.01649991236627102,-0.0006316787330433726,60700,1233.95,0.0007,0.08019119501113892,4385,105.47,,
1216000,276,60799,0.9789405316114426,-0.035622309893369675,0.009609286673367023,60800,1210.0,0.0007,0.05583501607179642,4392,98.87,,
1218000,276,60899,0.9733170457184315,-0.01949317567050457,-0.0004157072398811579,60900,1210.29,0.0007,0.04171430692076683,4399,93.37,,
1220000,276,60999,0.8538020253181458,-0.07715076208114624,0.058756183832883835,61000,1212.93,0.0007,3.870900869369507,4406,90.57,,
1222000,276,61099,-0.3783416748046875,-0.0020339663606137037,-2.2563172024092637e-05,61100,1207.38,0.0007,0.20458140969276428,4413,88.05,,
1224000,276,61199,0.9320454895496368,-0.005291840992867947,0.00038303190376609564,61200,1210.94,0.0007,0.11542389541864395,4420,86.92,,
1226000,276,61299,0.694679468870163,-0.018890703096985817,0.0011065227445214987,61300,1204.74,0.0007,0.10089420527219772,4427,83.99,,
1228000,276,61399,0.9805182702839375,-0.016386551782488823,-0.0005383125972002745,61400,1173.82,0.0007,0.07863881438970566,4435,81.72,,
1230000,276,61499,0.9633836299180984,-0.12124470621347427,0.024215303361415863,61500,1165.0,0.0007,0.20300188660621643,4442,81.94,,
1232000,276,61599,0.9850703403353691,-0.0831928625702858,-0.04072810709476471,61600,1167.25,0.0007,0.14832818508148193,4449,82.7,,
1234000,276,61699,0.9958402062766254,-0.003637904766947031,-0.00024629393010400236,61700,1145.64,0.0007,0.17777834832668304,4456,81.58,,
1236000,276,61799,0.5884918868541718,-0.0841512456536293,0.2083977907896042,61800,1145.21,0.0007,8.920153617858887,4463,83.18,,
1238000,276,61899,0.9629462994635105,-0.0676107183098793,0.021228931844234467,61900,1141.74,0.0007,0.34200170636177063,4470,88.12,,
1240000,,61999,0.8354543298482895,-0.0660054013133049,-0.21961914002895355,,,0.0007,6.4801344871521,,,125.8,1315.8
1240000,276,,,,,62000,1155.22,,,4482,88.33,,
1242000,276,62099,0.9956354242749512,-0.0035455473698675632,-0.00019211320613976568,62100,1158.3,0.0007,0.07005998492240906,4489,89.6,,
1244000,276,62199,0.9867841312661767,-0.041955139487981796,0.011166180483996868,62200,1177.95,0.0007,0.315044641494751,4496,93.89,,
1246000,276,62299,0.8297993540763855,-0.0028991918079555035,-0.15584057569503784,62300,1208.89,0.0007,0.7282800674438477,4503,96.78,,
1248000,276,62399,0.4542689323425293,-0.1618659794330597,-0.16480039060115814,62400,1223.2,0.0007,2.3269174098968506,4510,97.38,,
1250000,276,62499,0.6089947521686554,-0.0377962701022625,-0.012574562802910805,62500,1218.35,0.0007,3.399301528930664,4518,101.79,,
1252000,276,62599,0.8061662316322327,-0.02144472859799862,-0.0007851654663681984,62600,1204.53,0.0007,0.5691751837730408,4525,105.67,,
1254000,276,62699,0.9539455026388168,-0.055154502391815186,0.009059629403054714,62700,1186.81,0.0007,0.47683092951774597,4532,107.19,,
